day,hour_of_day,price_d+1,price_d+2,price_d+3,price_d+4,price_d+5,price_d-1,price_d-2,price_d-3,price_d-4,price_d-5,price_t+1,price_t+2,price_t+3,price_t+4,price_t+5,price_t-1,price_t-2,price_t-3,price_t-4,price_t-5,price_td0,solar_d+1,solar_d+2,solar_d+3,solar_d+4,solar_d+5,solar_d-1,solar_d-2,solar_d-3,solar_d-4,solar_d-5,solar_t+1,solar_t+2,solar_t+3,solar_t+4,solar_t+5,solar_t-1,solar_t-2,solar_t-3,solar_t-4,solar_t-5,solar_td0
83,4,1.96,1.68,1.59,0.44,1.02,2.3,1.68,2.09,2.55,1.61,2.2,3.26,4.46,5.17,6.07,2.13,2.23,2.09,2.46,2.24,1.81,1.96,1.68,1.59,0.44,1.02,2.3,1.68,2.09,2.55,1.61,0.0,0.0,0.13,4.08,6.89,0.0,0.0,0.0,0.0,0.0,0.0
83,5,1.77,1.84,1.57,0.67,1.87,1.87,1.89,1.93,2.55,1.8,3.26,4.46,5.17,6.07,4.88,1.81,2.13,2.23,2.09,2.46,2.2,1.77,1.84,1.57,0.67,1.87,1.87,1.89,1.93,2.55,1.8,0.0,0.13,4.08,6.89,10.54,0.0,0.0,0.0,0.0,0.0,0.0
83,6,3.17,2.39,1.98,1.27,1.95,2.83,2.34,2.35,2.06,2.08,4.46,5.17,6.07,4.88,3.94,2.2,1.81,2.13,2.23,2.09,3.26,3.17,2.39,1.98,1.27,1.95,2.83,2.34,2.35,2.06,2.08,0.13,4.08,6.89,10.54,10.17,0.0,0.0,0.0,0.0,0.0,0.0
83,7,4.41,2.5,3.37,3.17,3.64,4.57,3.48,4.59,4.7,5.26,5.17,6.07,4.88,3.94,3.87,3.26,2.2,1.81,2.13,2.23,4.46,4.41,2.5,3.37,3.17,3.64,4.57,3.48,4.59,4.7,5.26,4.08,6.89,10.54,10.17,10.16,0.0,0.0,0.0,0.0,0.0,0.13
83,8,4.97,3.57,3.38,3.15,3.58,5.53,4.0,4.52,5.27,6.19,6.07,4.88,3.94,3.87,3.38,4.46,3.26,2.2,1.81,2.13,5.17,4.97,3.57,3.38,3.15,3.58,5.53,4.0,4.52,5.27,6.19,6.89,10.54,10.17,10.16,9.51,0.13,0.0,0.0,0.0,0.0,4.08
83,9,5.81,3.2,4.71,2.99,2.95,5.09,4.02,6.12,6.4,6.64,4.88,3.94,3.87,3.38,3.0,5.17,4.46,3.26,2.2,1.81,6.07,5.81,3.2,4.71,2.99,2.95,5.09,4.02,6.12,6.4,6.64,10.54,10.17,10.16,9.51,8.11,4.08,0.13,0.0,0.0,0.0,6.89
83,10,6.11,3.12,3.9,2.76,3.5,4.43,4.39,5.26,7.38,7.93,3.94,3.87,3.38,3.0,3.36,6.07,5.17,4.46,3.26,2.2,4.88,6.11,3.12,3.9,2.76,3.5,4.43,4.39,5.26,7.38,7.93,10.17,10.16,9.51,8.11,6.58,6.89,4.08,0.13,0.0,0.0,10.54
83,11,4.66,3.79,3.99,3.23,3.03,4.08,3.42,4.41,4.87,7.45,3.87,3.38,3.0,3.36,4.17,4.88,6.07,5.17,4.46,3.26,3.94,4.66,3.79,3.99,3.23,3.03,4.08,3.42,4.41,4.87,7.45,10.16,9.51,8.11,6.58,4.58,10.54,6.89,4.08,0.13,0.0,10.17
83,12,4.57,3.3,3.65,2.12,2.06,3.64,3.49,3.59,3.7,4.43,3.38,3.0,3.36,4.17,4.66,3.94,4.88,6.07,5.17,4.46,3.87,4.57,3.3,3.65,2.12,2.06,3.64,3.49,3.59,3.7,4.43,9.51,8.11,6.58,4.58,2.38,10.17,10.54,6.89,4.08,0.13,10.16
83,13,4.44,3.3,3.35,1.76,1.57,3.88,3.05,3.52,3.55,5.13,3.0,3.36,4.17,4.66,4.05,3.87,3.94,4.88,6.07,5.17,3.38,4.44,3.3,3.35,1.76,1.57,3.88,3.05,3.52,3.55,5.13,8.11,6.58,4.58,2.38,0.29,10.16,10.17,10.54,6.89,4.08,9.51
83,14,4.57,2.93,2.53,1.76,1.85,3.88,3.64,4.36,4.02,4.37,3.36,4.17,4.66,4.05,5.66,3.38,3.87,3.94,4.88,6.07,3.0,4.57,2.93,2.53,1.76,1.85,3.88,3.64,4.36,4.02,4.37,6.58,4.58,2.38,0.29,0.0,9.51,10.16,10.17,10.54,6.89,8.11
83,15,3.51,3.19,2.82,1.62,1.85,3.73,3.23,4.56,3.7,5.39,4.17,4.66,4.05,5.66,3.74,3.0,3.38,3.87,3.94,4.88,3.36,3.51,3.19,2.82,1.62,1.85,3.73,3.23,4.56,3.7,5.39,4.58,2.38,0.29,0.0,0.0,8.11,9.51,10.16,10.17,10.54,6.58
83,16,3.29,2.87,3.11,2.19,2.74,3.36,3.03,4.2,3.62,3.82,4.66,4.05,5.66,3.74,3.39,3.36,3.0,3.38,3.87,3.94,4.17,3.29,2.87,3.11,2.19,2.74,3.36,3.03,4.2,3.62,3.82,2.38,0.29,0.0,0.0,0.0,6.58,8.11,9.51,10.16,10.17,4.58
83,17,3.77,2.8,2.41,2.32,2.61,4.16,3.43,3.77,3.52,3.46,4.05,5.66,3.74,3.39,2.73,4.17,3.36,3.0,3.38,3.87,4.66,3.77,2.8,2.41,2.32,2.61,4.16,3.43,3.77,3.52,3.46,0.29,0.0,0.0,0.0,0.0,4.58,6.58,8.11,9.51,10.16,2.38
83,18,3.86,2.72,2.61,2.46,2.12,4.4,2.96,4.58,4.22,3.78,5.66,3.74,3.39,2.73,2.28,4.66,4.17,3.36,3.0,3.38,4.05,3.86,2.72,2.61,2.46,2.12,4.4,2.96,4.58,4.22,3.78,0.0,0.0,0.0,0.0,0.0,2.38,4.58,6.58,8.11,9.51,0.29
83,19,3.92,2.75,3.3,2.93,3.37,4.65,4.31,3.94,4.77,4.43,3.74,3.39,2.73,2.28,2.14,4.05,4.66,4.17,3.36,3.0,5.66,3.92,2.75,3.3,2.93,3.37,4.65,4.31,3.94,4.77,4.43,0.0,0.0,0.0,0.0,0.0,0.29,2.38,4.58,6.58,8.11,0.0
83,20,3.26,2.74,2.45,2.57,2.52,4.22,2.94,3.56,3.7,4.0,3.39,2.73,2.28,2.14,2.03,5.66,4.05,4.66,4.17,3.36,3.74,3.26,2.74,2.45,2.57,2.52,4.22,2.94,3.56,3.7,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,2.38,4.58,6.58,0.0
83,21,2.84,2.34,2.77,2.12,2.37,2.93,3.11,3.91,3.65,2.75,2.73,2.28,2.14,2.03,1.87,3.74,5.66,4.05,4.66,4.17,3.39,2.84,2.34,2.77,2.12,2.37,2.93,3.11,3.91,3.65,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,2.38,4.58,0.0
83,22,2.75,2.7,2.39,1.7,2.76,3.23,2.75,3.51,3.31,3.05,2.28,2.14,2.03,1.87,1.66,3.39,3.74,5.66,4.05,4.66,2.73,2.75,2.7,2.39,1.7,2.76,3.23,2.75,3.51,3.31,3.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,2.38,0.0
83,23,2.01,2.15,1.74,1.39,1.77,2.24,2.71,2.61,2.83,2.19,2.14,2.03,1.87,1.66,1.96,2.73,3.39,3.74,5.66,4.05,2.28,2.01,2.15,1.74,1.39,1.77,2.24,2.71,2.61,2.83,2.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0
83,24,1.72,1.68,1.48,0.92,0.92,2.46,2.03,1.68,2.18,1.77,2.03,1.87,1.66,1.96,1.77,2.28,2.73,3.39,3.74,5.66,2.14,1.72,1.68,1.48,0.92,0.92,2.46,2.03,1.68,2.18,1.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,1,2.1,1.88,0.78,1.64,1.4,2.09,1.91,1.82,2.24,1.89,1.87,1.66,1.96,1.77,3.17,2.14,2.28,2.73,3.39,3.74,2.03,2.1,1.88,0.78,1.64,1.4,2.09,1.91,1.82,2.24,1.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,2,1.7,1.65,0.5,1.72,1.21,2.23,2.25,1.84,1.97,2.0,1.66,1.96,1.77,3.17,4.41,2.03,2.14,2.28,2.73,3.39,1.87,1.7,1.65,0.5,1.72,1.21,2.23,2.25,1.84,1.97,2.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0
84,3,1.72,1.77,0.54,1.18,1.38,2.13,1.75,1.57,2.26,2.34,1.96,1.77,3.17,4.41,4.97,1.87,2.03,2.14,2.28,2.73,1.66,1.72,1.77,0.54,1.18,1.38,2.13,1.75,1.57,2.26,2.34,0.0,0.0,0.0,0.11,3.65,0.0,0.0,0.0,0.0,0.0,0.0
84,4,1.68,1.59,0.44,1.02,1.35,1.81,2.3,1.68,2.09,2.55,1.77,3.17,4.41,4.97,5.81,1.66,1.87,2.03,2.14,2.28,1.96,1.68,1.59,0.44,1.02,1.35,1.81,2.3,1.68,2.09,2.55,0.0,0.0,0.11,3.65,9.94,0.0,0.0,0.0,0.0,0.0,0.0
84,5,1.84,1.57,0.67,1.87,1.35,2.2,1.87,1.89,1.93,2.55,3.17,4.41,4.97,5.81,6.11,1.96,1.66,1.87,2.03,2.14,1.77,1.84,1.57,0.67,1.87,1.35,2.2,1.87,1.89,1.93,2.55,0.0,0.11,3.65,9.94,12.46,0.0,0.0,0.0,0.0,0.0,0.0
84,6,2.39,1.98,1.27,1.95,2.33,3.26,2.83,2.34,2.35,2.06,4.41,4.97,5.81,6.11,4.66,1.77,1.96,1.66,1.87,2.03,3.17,2.39,1.98,1.27,1.95,2.33,3.26,2.83,2.34,2.35,2.06,0.11,3.65,9.94,12.46,12.93,0.0,0.0,0.0,0.0,0.0,0.0
84,7,2.5,3.37,3.17,3.64,3.02,4.46,4.57,3.48,4.59,4.7,4.97,5.81,6.11,4.66,4.57,3.17,1.77,1.96,1.66,1.87,4.41,2.5,3.37,3.17,3.64,3.02,4.46,4.57,3.48,4.59,4.7,3.65,9.94,12.46,12.93,14.75,0.0,0.0,0.0,0.0,0.0,0.11
84,8,3.57,3.38,3.15,3.58,3.86,5.17,5.53,4.0,4.52,5.27,5.81,6.11,4.66,4.57,4.44,4.41,3.17,1.77,1.96,1.66,4.97,3.57,3.38,3.15,3.58,3.86,5.17,5.53,4.0,4.52,5.27,9.94,12.46,12.93,14.75,15.76,0.11,0.0,0.0,0.0,0.0,3.65
84,9,3.2,4.71,2.99,2.95,4.14,6.07,5.09,4.02,6.12,6.4,6.11,4.66,4.57,4.44,4.57,4.97,4.41,3.17,1.77,1.96,5.81,3.2,4.71,2.99,2.95,4.14,6.07,5.09,4.02,6.12,6.4,12.46,12.93,14.75,15.76,16.97,3.65,0.11,0.0,0.0,0.0,9.94
84,10,3.12,3.9,2.76,3.5,4.36,4.88,4.43,4.39,5.26,7.38,4.66,4.57,4.44,4.57,3.51,5.81,4.97,4.41,3.17,1.77,6.11,3.12,3.9,2.76,3.5,4.36,4.88,4.43,4.39,5.26,7.38,12.93,14.75,15.76,16.97,15.56,9.94,3.65,0.11,0.0,0.0,12.46
84,11,3.79,3.99,3.23,3.03,3.85,3.94,4.08,3.42,4.41,4.87,4.57,4.44,4.57,3.51,3.29,6.11,5.81,4.97,4.41,3.17,4.66,3.79,3.99,3.23,3.03,3.85,3.94,4.08,3.42,4.41,4.87,14.75,15.76,16.97,15.56,10.62,12.46,9.94,3.65,0.11,0.0,12.93
84,12,3.3,3.65,2.12,2.06,4.04,3.87,3.64,3.49,3.59,3.7,4.44,4.57,3.51,3.29,3.77,4.66,6.11,5.81,4.97,4.41,4.57,3.3,3.65,2.12,2.06,4.04,3.87,3.64,3.49,3.59,3.7,15.76,16.97,15.56,10.62,6.4,12.93,12.46,9.94,3.65,0.11,14.75
84,13,3.3,3.35,1.76,1.57,3.82,3.38,3.88,3.05,3.52,3.55,4.57,3.51,3.29,3.77,3.86,4.57,4.66,6.11,5.81,4.97,4.44,3.3,3.35,1.76,1.57,3.82,3.38,3.88,3.05,3.52,3.55,16.97,15.56,10.62,6.4,0.49,14.75,12.93,12.46,9.94,3.65,15.76
84,14,2.93,2.53,1.76,1.85,2.92,3.0,3.88,3.64,4.36,4.02,3.51,3.29,3.77,3.86,3.92,4.44,4.57,4.66,6.11,5.81,4.57,2.93,2.53,1.76,1.85,2.92,3.0,3.88,3.64,4.36,4.02,15.56,10.62,6.4,0.49,0.0,15.76,14.75,12.93,12.46,9.94,16.97
84,15,3.19,2.82,1.62,1.85,3.36,3.36,3.73,3.23,4.56,3.7,3.29,3.77,3.86,3.92,3.26,4.57,4.44,4.57,4.66,6.11,3.51,3.19,2.82,1.62,1.85,3.36,3.36,3.73,3.23,4.56,3.7,10.62,6.4,0.49,0.0,0.0,16.97,15.76,14.75,12.93,12.46,15.56
84,16,2.87,3.11,2.19,2.74,3.28,4.17,3.36,3.03,4.2,3.62,3.77,3.86,3.92,3.26,2.84,3.51,4.57,4.44,4.57,4.66,3.29,2.87,3.11,2.19,2.74,3.28,4.17,3.36,3.03,4.2,3.62,6.4,0.49,0.0,0.0,0.0,15.56,16.97,15.76,14.75,12.93,10.62
84,17,2.8,2.41,2.32,2.61,2.91,4.66,4.16,3.43,3.77,3.52,3.86,3.92,3.26,2.84,2.75,3.29,3.51,4.57,4.44,4.57,3.77,2.8,2.41,2.32,2.61,2.91,4.66,4.16,3.43,3.77,3.52,0.49,0.0,0.0,0.0,0.0,10.62,15.56,16.97,15.76,14.75,6.4
84,18,2.72,2.61,2.46,2.12,2.56,4.05,4.4,2.96,4.58,4.22,3.92,3.26,2.84,2.75,2.01,3.77,3.29,3.51,4.57,4.44,3.86,2.72,2.61,2.46,2.12,2.56,4.05,4.4,2.96,4.58,4.22,0.0,0.0,0.0,0.0,0.0,6.4,10.62,15.56,16.97,15.76,0.49
84,19,2.75,3.3,2.93,3.37,3.72,5.66,4.65,4.31,3.94,4.77,3.26,2.84,2.75,2.01,1.72,3.86,3.77,3.29,3.51,4.57,3.92,2.75,3.3,2.93,3.37,3.72,5.66,4.65,4.31,3.94,4.77,0.0,0.0,0.0,0.0,0.0,0.49,6.4,10.62,15.56,16.97,0.0
84,20,2.74,2.45,2.57,2.52,3.17,3.74,4.22,2.94,3.56,3.7,2.84,2.75,2.01,1.72,2.1,3.92,3.86,3.77,3.29,3.51,3.26,2.74,2.45,2.57,2.52,3.17,3.74,4.22,2.94,3.56,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.49,6.4,10.62,15.56,0.0
84,21,2.34,2.77,2.12,2.37,2.4,3.39,2.93,3.11,3.91,3.65,2.75,2.01,1.72,2.1,1.7,3.26,3.92,3.86,3.77,3.29,2.84,2.34,2.77,2.12,2.37,2.4,3.39,2.93,3.11,3.91,3.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,6.4,10.62,0.0
84,22,2.7,2.39,1.7,2.76,3.01,2.73,3.23,2.75,3.51,3.31,2.01,1.72,2.1,1.7,1.72,2.84,3.26,3.92,3.86,3.77,2.75,2.7,2.39,1.7,2.76,3.01,2.73,3.23,2.75,3.51,3.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,6.4,0.0
84,23,2.15,1.74,1.39,1.77,2.77,2.28,2.24,2.71,2.61,2.83,1.72,2.1,1.7,1.72,1.68,2.75,2.84,3.26,3.92,3.86,2.01,2.15,1.74,1.39,1.77,2.77,2.28,2.24,2.71,2.61,2.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0
84,24,1.68,1.48,0.92,0.92,1.46,2.14,2.46,2.03,1.68,2.18,2.1,1.7,1.72,1.68,1.84,2.01,2.75,2.84,3.26,3.92,1.72,1.68,1.48,0.92,0.92,1.46,2.14,2.46,2.03,1.68,2.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,1,1.88,0.78,1.64,1.4,1.2,2.03,2.09,1.91,1.82,2.24,1.7,1.72,1.68,1.84,2.39,1.72,2.01,2.75,2.84,3.26,2.1,1.88,0.78,1.64,1.4,1.2,2.03,2.09,1.91,1.82,2.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,2,1.65,0.5,1.72,1.21,1.22,1.87,2.23,2.25,1.84,1.97,1.72,1.68,1.84,2.39,2.5,2.1,1.72,2.01,2.75,2.84,1.7,1.65,0.5,1.72,1.21,1.22,1.87,2.23,2.25,1.84,1.97,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0
85,3,1.77,0.54,1.18,1.38,1.4,1.66,2.13,1.75,1.57,2.26,1.68,1.84,2.39,2.5,3.57,1.7,2.1,1.72,2.01,2.75,1.72,1.77,0.54,1.18,1.38,1.4,1.66,2.13,1.75,1.57,2.26,0.0,0.0,0.0,0.24,4.91,0.0,0.0,0.0,0.0,0.0,0.0
85,4,1.59,0.44,1.02,1.35,1.26,1.96,1.81,2.3,1.68,2.09,1.84,2.39,2.5,3.57,3.2,1.72,1.7,2.1,1.72,2.01,1.68,1.59,0.44,1.02,1.35,1.26,1.96,1.81,2.3,1.68,2.09,0.0,0.0,0.24,4.91,7.2,0.0,0.0,0.0,0.0,0.0,0.0
85,5,1.57,0.67,1.87,1.35,1.29,1.77,2.2,1.87,1.89,1.93,2.39,2.5,3.57,3.2,3.12,1.68,1.72,1.7,2.1,1.72,1.84,1.57,0.67,1.87,1.35,1.29,1.77,2.2,1.87,1.89,1.93,0.0,0.24,4.91,7.2,12.51,0.0,0.0,0.0,0.0,0.0,0.0
85,6,1.98,1.27,1.95,2.33,1.94,3.17,3.26,2.83,2.34,2.35,2.5,3.57,3.2,3.12,3.79,1.84,1.68,1.72,1.7,2.1,2.39,1.98,1.27,1.95,2.33,1.94,3.17,3.26,2.83,2.34,2.35,0.24,4.91,7.2,12.51,18.87,0.0,0.0,0.0,0.0,0.0,0.0
85,7,3.37,3.17,3.64,3.02,2.69,4.41,4.46,4.57,3.48,4.59,3.57,3.2,3.12,3.79,3.3,2.39,1.84,1.68,1.72,1.7,2.5,3.37,3.17,3.64,3.02,2.69,4.41,4.46,4.57,3.48,4.59,4.91,7.2,12.51,18.87,23.14,0.0,0.0,0.0,0.0,0.0,0.24
85,8,3.38,3.15,3.58,3.86,2.91,4.97,5.17,5.53,4.0,4.52,3.2,3.12,3.79,3.3,3.3,2.5,2.39,1.84,1.68,1.72,3.57,3.38,3.15,3.58,3.86,2.91,4.97,5.17,5.53,4.0,4.52,7.2,12.51,18.87,23.14,21.38,0.24,0.0,0.0,0.0,0.0,4.91
85,9,4.71,2.99,2.95,4.14,3.83,5.81,6.07,5.09,4.02,6.12,3.12,3.79,3.3,3.3,2.93,3.57,2.5,2.39,1.84,1.68,3.2,4.71,2.99,2.95,4.14,3.83,5.81,6.07,5.09,4.02,6.12,12.51,18.87,23.14,21.38,20.46,4.91,0.24,0.0,0.0,0.0,7.2
85,10,3.9,2.76,3.5,4.36,4.1,6.11,4.88,4.43,4.39,5.26,3.79,3.3,3.3,2.93,3.19,3.2,3.57,2.5,2.39,1.84,3.12,3.9,2.76,3.5,4.36,4.1,6.11,4.88,4.43,4.39,5.26,18.87,23.14,21.38,20.46,19.7,7.2,4.91,0.24,0.0,0.0,12.51
85,11,3.99,3.23,3.03,3.85,3.11,4.66,3.94,4.08,3.42,4.41,3.3,3.3,2.93,3.19,2.87,3.12,3.2,3.57,2.5,2.39,3.79,3.99,3.23,3.03,3.85,3.11,4.66,3.94,4.08,3.42,4.41,23.14,21.38,20.46,19.7,16.8,12.51,7.2,4.91,0.24,0.0,18.87
85,12,3.65,2.12,2.06,4.04,2.39,4.57,3.87,3.64,3.49,3.59,3.3,2.93,3.19,2.87,2.8,3.79,3.12,3.2,3.57,2.5,3.3,3.65,2.12,2.06,4.04,2.39,4.57,3.87,3.64,3.49,3.59,21.38,20.46,19.7,16.8,13.67,18.87,12.51,7.2,4.91,0.24,23.14
85,13,3.35,1.76,1.57,3.82,2.28,4.44,3.38,3.88,3.05,3.52,2.93,3.19,2.87,2.8,2.72,3.3,3.79,3.12,3.2,3.57,3.3,3.35,1.76,1.57,3.82,2.28,4.44,3.38,3.88,3.05,3.52,20.46,19.7,16.8,13.67,4.03,23.14,18.87,12.51,7.2,4.91,21.38
85,14,2.53,1.76,1.85,2.92,2.47,4.57,3.0,3.88,3.64,4.36,3.19,2.87,2.8,2.72,2.75,3.3,3.3,3.79,3.12,3.2,2.93,2.53,1.76,1.85,2.92,2.47,4.57,3.0,3.88,3.64,4.36,19.7,16.8,13.67,4.03,0.0,21.38,23.14,18.87,12.51,7.2,20.46
85,15,2.82,1.62,1.85,3.36,2.54,3.51,3.36,3.73,3.23,4.56,2.87,2.8,2.72,2.75,2.74,2.93,3.3,3.3,3.79,3.12,3.19,2.82,1.62,1.85,3.36,2.54,3.51,3.36,3.73,3.23,4.56,16.8,13.67,4.03,0.0,0.0,20.46,21.38,23.14,18.87,12.51,19.7
85,16,3.11,2.19,2.74,3.28,2.24,3.29,4.17,3.36,3.03,4.2,2.8,2.72,2.75,2.74,2.34,3.19,2.93,3.3,3.3,3.79,2.87,3.11,2.19,2.74,3.28,2.24,3.29,4.17,3.36,3.03,4.2,13.67,4.03,0.0,0.0,0.0,19.7,20.46,21.38,23.14,18.87,16.8
85,17,2.41,2.32,2.61,2.91,2.21,3.77,4.66,4.16,3.43,3.77,2.72,2.75,2.74,2.34,2.7,2.87,3.19,2.93,3.3,3.3,2.8,2.41,2.32,2.61,2.91,2.21,3.77,4.66,4.16,3.43,3.77,4.03,0.0,0.0,0.0,0.0,16.8,19.7,20.46,21.38,23.14,13.67
85,18,2.61,2.46,2.12,2.56,2.33,3.86,4.05,4.4,2.96,4.58,2.75,2.74,2.34,2.7,2.15,2.8,2.87,3.19,2.93,3.3,2.72,2.61,2.46,2.12,2.56,2.33,3.86,4.05,4.4,2.96,4.58,0.0,0.0,0.0,0.0,0.0,13.67,16.8,19.7,20.46,21.38,4.03
85,19,3.3,2.93,3.37,3.72,3.39,3.92,5.66,4.65,4.31,3.94,2.74,2.34,2.7,2.15,1.68,2.72,2.8,2.87,3.19,2.93,2.75,3.3,2.93,3.37,3.72,3.39,3.92,5.66,4.65,4.31,3.94,0.0,0.0,0.0,0.0,0.0,4.03,13.67,16.8,19.7,20.46,0.0
85,20,2.45,2.57,2.52,3.17,3.34,3.26,3.74,4.22,2.94,3.56,2.34,2.7,2.15,1.68,1.88,2.75,2.72,2.8,2.87,3.19,2.74,2.45,2.57,2.52,3.17,3.34,3.26,3.74,4.22,2.94,3.56,0.0,0.0,0.0,0.0,0.0,0.0,4.03,13.67,16.8,19.7,0.0
85,21,2.77,2.12,2.37,2.4,3.16,2.84,3.39,2.93,3.11,3.91,2.7,2.15,1.68,1.88,1.65,2.74,2.75,2.72,2.8,2.87,2.34,2.77,2.12,2.37,2.4,3.16,2.84,3.39,2.93,3.11,3.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.03,13.67,16.8,0.0
85,22,2.39,1.7,2.76,3.01,2.84,2.75,2.73,3.23,2.75,3.51,2.15,1.68,1.88,1.65,1.77,2.34,2.74,2.75,2.72,2.8,2.7,2.39,1.7,2.76,3.01,2.84,2.75,2.73,3.23,2.75,3.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.03,13.67,0.0
85,23,1.74,1.39,1.77,2.77,2.29,2.01,2.28,2.24,2.71,2.61,1.68,1.88,1.65,1.77,1.59,2.7,2.34,2.74,2.75,2.72,2.15,1.74,1.39,1.77,2.77,2.29,2.01,2.28,2.24,2.71,2.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.03,0.0
85,24,1.48,0.92,0.92,1.46,1.54,1.72,2.14,2.46,2.03,1.68,1.88,1.65,1.77,1.59,1.57,2.15,2.7,2.34,2.74,2.75,1.68,1.48,0.92,0.92,1.46,1.54,1.72,2.14,2.46,2.03,1.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,1,0.78,1.64,1.4,1.2,1.34,2.1,2.03,2.09,1.91,1.82,1.65,1.77,1.59,1.57,1.98,1.68,2.15,2.7,2.34,2.74,1.88,0.78,1.64,1.4,1.2,1.34,2.1,2.03,2.09,1.91,1.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,2,0.5,1.72,1.21,1.22,1.11,1.7,1.87,2.23,2.25,1.84,1.77,1.59,1.57,1.98,3.37,1.88,1.68,2.15,2.7,2.34,1.65,0.5,1.72,1.21,1.22,1.11,1.7,1.87,2.23,2.25,1.84,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
86,3,0.54,1.18,1.38,1.4,1.22,1.72,1.66,2.13,1.75,1.57,1.59,1.57,1.98,3.37,3.38,1.65,1.88,1.68,2.15,2.7,1.77,0.54,1.18,1.38,1.4,1.22,1.72,1.66,2.13,1.75,1.57,0.0,0.0,0.0,0.25,8.89,0.0,0.0,0.0,0.0,0.0,0.0
86,4,0.44,1.02,1.35,1.26,1.27,1.68,1.96,1.81,2.3,1.68,1.57,1.98,3.37,3.38,4.71,1.77,1.65,1.88,1.68,2.15,1.59,0.44,1.02,1.35,1.26,1.27,1.68,1.96,1.81,2.3,1.68,0.0,0.0,0.25,8.89,17.72,0.0,0.0,0.0,0.0,0.0,0.0
86,5,0.67,1.87,1.35,1.29,1.61,1.84,1.77,2.2,1.87,1.89,1.98,3.37,3.38,4.71,3.9,1.59,1.77,1.65,1.88,1.68,1.57,0.67,1.87,1.35,1.29,1.61,1.84,1.77,2.2,1.87,1.89,0.0,0.25,8.89,17.72,17.96,0.0,0.0,0.0,0.0,0.0,0.0
86,6,1.27,1.95,2.33,1.94,2.09,2.39,3.17,3.26,2.83,2.34,3.37,3.38,4.71,3.9,3.99,1.57,1.59,1.77,1.65,1.88,1.98,1.27,1.95,2.33,1.94,2.09,2.39,3.17,3.26,2.83,2.34,0.25,8.89,17.72,17.96,19.65,0.0,0.0,0.0,0.0,0.0,0.0
86,7,3.17,3.64,3.02,2.69,3.46,2.5,4.41,4.46,4.57,3.48,3.38,4.71,3.9,3.99,3.65,1.98,1.57,1.59,1.77,1.65,3.37,3.17,3.64,3.02,2.69,3.46,2.5,4.41,4.46,4.57,3.48,8.89,17.72,17.96,19.65,17.55,0.0,0.0,0.0,0.0,0.0,0.25
86,8,3.15,3.58,3.86,2.91,4.68,3.57,4.97,5.17,5.53,4.0,4.71,3.9,3.99,3.65,3.35,3.37,1.98,1.57,1.59,1.77,3.38,3.15,3.58,3.86,2.91,4.68,3.57,4.97,5.17,5.53,4.0,17.72,17.96,19.65,17.55,20.68,0.25,0.0,0.0,0.0,0.0,8.89
86,9,2.99,2.95,4.14,3.83,4.68,3.2,5.81,6.07,5.09,4.02,3.9,3.99,3.65,3.35,2.53,3.38,3.37,1.98,1.57,1.59,4.71,2.99,2.95,4.14,3.83,4.68,3.2,5.81,6.07,5.09,4.02,17.96,19.65,17.55,20.68,20.43,8.89,0.25,0.0,0.0,0.0,17.72
86,10,2.76,3.5,4.36,4.1,4.81,3.12,6.11,4.88,4.43,4.39,3.99,3.65,3.35,2.53,2.82,4.71,3.38,3.37,1.98,1.57,3.9,2.76,3.5,4.36,4.1,4.81,3.12,6.11,4.88,4.43,4.39,19.65,17.55,20.68,20.43,16.37,17.72,8.89,0.25,0.0,0.0,17.96
