t1,t2,t3,t4,t5,t6,t7,exp_ma,hour,slope1,slope2,curr_pred,actual
0,0,0,0,0,0,0,136.274554038,22,0,0,0,0
0,0,0,0,0,0,0,136.274554038,23,0,0,0,0
0,0,0,0,0,0,0,138.268826852,0,0,0,0,0
0,0,0,0,0,0,0,138.268826852,1,0,0,0,0
0,0,0,0,0,0,0,138.268826852,2,0,0,0,0
0,0,0,0,0,0,0,138.268826852,3,0,0,0,0
0,0,0,0,0,0,0,138.268826852,4,0,0,0,0
0,0,0,0,0,0,0,138.268826852,5,0,0.66,0,0
0.25,0.07,0.41,0.44,0.61,0.25,0.24,138.268826852,6,0.66,12.53,0.66,0.2
4.37,1.83,7.14,9.64,11.53,8.89,4.91,138.268826852,7,12.53,3.5999999999999996,13.19,11.57
7.99,3.98,10.82,18.98,17.22,17.72,7.2,138.268826852,8,3.5999999999999996,1.6999999999999993,16.79,19.09
11.22,5.65,16.0,18.96,19.87,17.96,12.51,138.268826852,9,1.6999999999999993,6.210000000000001,18.49,22.37
11.96,9.82,15.19,20.24,23.98,19.65,18.87,138.268826852,10,6.210000000000001,-0.9199999999999982,24.7,23.72
12.96,10.53,20.1,20.33,21.4,17.55,23.14,138.268826852,11,-0.9199999999999982,0.29999999999999716,23.78,24.18
17.25,8.31,14.97,17.81,22.29,20.68,21.38,138.268826852,12,0.29999999999999716,2.020000000000003,24.08,24.7
16.92,8.57,13.18,22.12,22.68,20.43,20.46,138.268826852,13,2.020000000000003,-7.540000000000003,26.1,24.91
18.84,5.65,14.39,14.67,22.94,16.37,19.7,138.268826852,14,-7.540000000000003,-2.0199999999999996,18.56,24.35
15.95,3.97,9.09,11.42,17.53,16.71,16.8,138.268826852,15,-2.0199999999999996,-6.199999999999999,16.54,22.82
8.34,2.19,5.17,5.44,13.71,12.86,13.67,138.268826852,16,-6.199999999999999,-8.75,10.34,17.66
0.73,0.16,0.38,0.46,2.5,3.7,4.03,138.268826852,17,-8.75,-1.59,1.59,5.94
0,0,0,0,0,0,0,138.268826852,18,-1.59,0,0,0
0,0,0,0,0,0,0,138.268826852,19,0,0,0,0
0,0,0,0,0,0,0,138.268826852,20,0,0,0,0
0,0,0,0,0,0,0,138.268826852,21,0,0,0,0
0,0,0,0,0,0,0,138.268826852,22,0,0,0,0
0,0,0,0,0,0,0,138.268826852,23,0,0,0,0
0,0,0,0,0,0,0,139.307468145,0,0,0,0,0
0,0,0,0,0,0,0,139.307468145,1,0,0,0,0
0,0,0,0,0,0,0,139.307468145,2,0,0,0,0
0,0,0,0,0,0,0,139.307468145,3,0,0,0,0
0,0,0,0,0,0,0,139.307468145,4,0,0,0,0
0,0,0,0,0,0,0,139.307468145,5,0,0.25,0,0
0.66,0.25,0.07,0.41,0.44,0.61,0.25,139.307468145,6,0.25,8.8,0.25,0.2
13.19,4.37,1.83,7.14,9.64,11.53,8.89,139.307468145,7,8.8,4.209999999999999,9.05,10.92
16.79,7.99,3.98,10.82,18.98,17.22,17.72,139.307468145,8,4.209999999999999,7.040000000000001,13.26,18.4
18.49,11.22,5.65,16.0,18.96,19.87,17.96,139.307468145,9,7.040000000000001,-1.4499999999999993,20.3,22.59
24.7,11.96,9.82,15.19,20.24,23.98,19.65,139.307468145,10,-1.4499999999999993,-0.22000000000000242,18.85,24.18
23.78,12.96,10.53,20.1,20.33,21.4,17.55,139.307468145,11,-0.22000000000000242,0.9299999999999997,18.63,24.79
24.08,17.25,8.31,14.97,17.81,22.29,20.68,139.307468145,12,0.9299999999999997,0.46000000000000085,19.56,25.17
26.1,16.92,8.57,13.18,22.12,22.68,20.43,139.307468145,13,0.46000000000000085,1.8399999999999999,20.02,25.19
18.56,18.84,5.65,14.39,14.67,22.94,16.37,139.307468145,14,1.8399999999999999,-4.34,21.86,24.61
16.54,15.95,3.97,9.09,11.42,17.53,16.71,139.307468145,15,-4.34,-8.65,17.52,21.84
10.34,8.34,2.19,5.17,5.44,13.71,12.86,139.307468145,16,-8.65,-8.28,8.87,13.7
1.59,0.73,0.16,0.38,0.46,2.5,3.7,139.307468145,17,-8.28,-0.59,0.59,2.69
0,0,0,0,0,0,0,139.307468145,18,-0.59,0,0,0
0,0,0,0,0,0,0,139.307468145,19,0,0,0,0
0,0,0,0,0,0,0,139.307468145,20,0,0,0,0
0,0,0,0,0,0,0,139.307468145,21,0,0,0,0
0,0,0,0,0,0,0,139.307468145,22,0,0,0,0
0,0,0,0,0,0,0,139.307468145,23,0,0,0,0
0,0,0,0,0,0,0,136.807962205,0,0,0,0,0
0,0,0,0,0,0,0,136.807962205,1,0,0,0,0
0,0,0,0,0,0,0,136.807962205,2,0,0,0,0
0,0,0,0,0,0,0,136.807962205,3,0,0,0,0
0,0,0,0,0,0,0,136.807962205,4,0,0,0,0
0,0,0,0,0,0,0,136.807962205,5,0,0.16,0,0
0.25,0.66,0.25,0.07,0.41,0.44,0.61,136.807962205,6,0.16,2.3699999999999997,0.16,0.2
9.05,13.19,4.37,1.83,7.14,9.64,11.53,136.807962205,7,2.3699999999999997,2.3000000000000003,2.53,10.83
13.26,16.79,7.99,3.98,10.82,18.98,17.22,136.807962205,8,2.3000000000000003,0.9100000000000001,4.83,16.81
20.3,18.49,11.22,5.65,16.0,18.96,19.87,136.807962205,9,0.9100000000000001,4.16,5.74,20.59
18.85,24.7,11.96,9.82,15.19,20.24,23.98,136.807962205,10,4.16,-0.08000000000000007,9.9,22.53
18.63,23.78,12.96,10.53,20.1,20.33,21.4,136.807962205,11,-0.08000000000000007,0.21999999999999886,9.82,23.44
19.56,24.08,17.25,8.31,14.97,17.81,22.29,136.807962205,12,0.21999999999999886,-2.1499999999999995,10.04,24.25
20.02,26.1,16.92,8.57,13.18,22.12,22.68,136.807962205,13,-2.1499999999999995,-1.13,7.89,24.71
21.86,18.56,18.84,5.65,14.39,14.67,22.94,136.807962205,14,-1.13,-1.3099999999999996,6.76,24.32
17.52,16.54,15.95,3.97,9.09,11.42,17.53,136.807962205,15,-1.3099999999999996,-2.93,5.45,22.62
8.87,10.34,8.34,2.19,5.17,5.44,13.71,136.807962205,16,-2.93,-2.23,2.52,17.48
0.59,1.59,0.73,0.16,0.38,0.46,2.5,136.807962205,17,-2.23,-0.29,0.29,5.92
0,0,0,0,0,0,0,136.807962205,18,-0.29,0,0,0
0,0,0,0,0,0,0,136.807962205,19,0,0,0,0
0,0,0,0,0,0,0,136.807962205,20,0,0,0,0
0,0,0,0,0,0,0,136.807962205,21,0,0,0,0
0,0,0,0,0,0,0,136.807962205,22,0,0,0,0
0,0,0,0,0,0,0,136.807962205,23,0,0,0,0
0,0,0,0,0,0,0,135.047280462,0,0,0,0,0
0,0,0,0,0,0,0,135.047280462,1,0,0,0,0
0,0,0,0,0,0,0,135.047280462,2,0,0,0,0
0,0,0,0,0,0,0,135.047280462,3,0,0,0,0
0,0,0,0,0,0,0,135.047280462,4,0,0,0,0
0,0,0,0,0,0,0,135.047280462,5,0,0.24,0,0
0.16,0.25,0.66,0.25,0.07,0.41,0.44,135.047280462,6,0.24,3.3099999999999996,0.24,0.11
2.53,9.05,13.19,4.37,1.83,7.14,9.64,135.047280462,7,3.3099999999999996,1.5200000000000005,3.55,6.75
4.83,13.26,16.79,7.99,3.98,10.82,18.98,135.047280462,8,1.5200000000000005,1.83,5.07,12.74
5.74,20.3,18.49,11.22,5.65,16.0,18.96,135.047280462,9,1.83,1.9100000000000001,6.9,14.31
9.9,18.85,24.7,11.96,9.82,15.19,20.24,135.047280462,10,1.9100000000000001,-0.3100000000000005,8.81,15.96
9.82,18.63,23.78,12.96,10.53,20.1,20.33,135.047280462,11,-0.3100000000000005,2.6899999999999995,8.5,15.65
10.04,19.56,24.08,17.25,8.31,14.97,17.81,135.047280462,12,2.6899999999999995,2.01,11.19,18.52
7.89,20.02,26.1,16.92,8.57,13.18,22.12,135.047280462,13,2.01,0.47000000000000064,13.2,20.23
6.76,21.86,18.56,18.84,5.65,14.39,14.67,135.047280462,14,0.47000000000000064,-4.23,13.67,21.03
5.45,17.52,16.54,15.95,3.97,9.09,11.42,135.047280462,15,-4.23,-5.13,9.44,17.12
2.52,8.87,10.34,8.34,2.19,5.17,5.44,135.047280462,16,-5.13,-4.069999999999999,4.31,10.78
0.29,0.59,1.59,0.73,0.16,0.38,0.46,135.047280462,17,-4.069999999999999,-0.24,0.24,2.38
0,0,0,0,0,0,0,135.047280462,18,-0.24,0,0,0
0,0,0,0,0,0,0,135.047280462,19,0,0,0,0
0,0,0,0,0,0,0,135.047280462,20,0,0,0,0
0,0,0,0,0,0,0,135.047280462,21,0,0,0,0
0,0,0,0,0,0,0,135.047280462,22,0,0,0,0
0,0,0,0,0,0,0,135.047280462,23,0,0,0,0
0,0,0,0,0,0,0,136.549580994,0,0,0,0,0
0,0,0,0,0,0,0,136.549580994,1,0,0,0,0
0,0,0,0,0,0,0,136.549580994,2,0,0,0,0
0,0,0,0,0,0,0,136.549580994,3,0,0,0,0
0,0,0,0,0,0,0,136.549580994,4,0,0,0,0
0,0,0,0,0,0,0,136.549580994,5,0,0.46,0,0
0.24,0.16,0.25,0.66,0.25,0.07,0.41,136.549580994,6,0.46,11.409999999999998,0.46,0.15
3.55,2.53,9.05,13.19,4.37,1.83,7.14,136.549580994,7,11.409999999999998,7.3000000000000025,11.87,5.21
5.07,4.83,13.26,16.79,7.99,3.98,10.82,136.549580994,8,7.3000000000000025,0.3299999999999983,19.17,8.75
6.9,5.74,20.3,18.49,11.22,5.65,16.0,136.549580994,9,0.3299999999999983,3.66,19.5,13.93
8.81,9.9,18.85,24.7,11.96,9.82,15.19,136.549580994,10,3.66,-0.8999999999999986,23.16,17.7
8.5,9.82,18.63,23.78,12.96,10.53,20.1,136.549580994,11,-0.8999999999999986,-3.1000000000000014,22.26,19.64
11.19,10.04,19.56,24.08,17.25,8.31,14.97,136.549580994,12,-3.1000000000000014,-1.0199999999999996,19.16,20.77
13.2,7.89,20.02,26.1,16.92,8.57,13.18,136.549580994,13,-1.0199999999999996,0.9499999999999993,18.14,21.42
13.67,6.76,21.86,18.56,18.84,5.65,14.39,136.549580994,14,0.9499999999999993,-2.3500000000000014,19.09,21.08
9.44,5.45,17.52,16.54,15.95,3.97,9.09,136.549580994,15,-2.3500000000000014,-7.539999999999999,16.74,19.24
4.31,2.52,8.87,10.34,8.34,2.19,5.17,136.549580994,16,-7.539999999999999,-8.799999999999999,9.2,15.31
0.24,0.29,0.59,1.59,0.73,0.16,0.38,136.549580994,17,-8.799999999999999,-0.4,0.4,4.95
0,0,0,0,0,0,0,136.549580994,18,-0.4,0,0,0
0,0,0,0,0,0,0,136.549580994,19,0,0,0,0
0,0,0,0,0,0,0,136.549580994,20,0,0,0,0
0,0,0,0,0,0,0,136.549580994,21,0,0,0,0
0,0,0,0,0,0,0,136.549580994,22,0,0,0,0
0,0,0,0,0,0,0,136.549580994,23,0,0,0,0
0,0,0,0,0,0,0,137.333740975,0,0,0,0,0
0,0,0,0,0,0,0,137.333740975,1,0,0,0,0
0,0,0,0,0,0,0,137.333740975,2,0,0,0,0
0,0,0,0,0,0,0,137.333740975,3,0,0,0,0
0,0,0,0,0,0,0,137.333740975,4,0,0,0,0
0,0,0,0,0,0,0,137.333740975,5,0,0.35,0,0
0.46,0.24,0.16,0.25,0.66,0.25,0.07,137.333740975,6,0.35,9.8,0.35,0.39
11.87,3.55,2.53,9.05,13.19,4.37,1.83,137.333740975,7,9.8,2.8599999999999994,10.15,12.77
19.17,5.07,4.83,13.26,16.79,7.99,3.98,137.333740975,8,2.8599999999999994,6.4,13.01,20.68
19.5,6.9,5.74,20.3,18.49,11.22,5.65,137.333740975,9,6.4,0.620000000000001,19.41,23.46
23.16,8.81,9.9,18.85,24.7,11.96,9.82,137.333740975,10,0.620000000000001,-1.2800000000000011,20.03,24.11
22.26,8.5,9.82,18.63,23.78,12.96,10.53,137.333740975,11,-1.2800000000000011,2.9800000000000004,18.75,23.57
19.16,11.19,10.04,19.56,24.08,17.25,8.31,137.333740975,12,2.9800000000000004,-3.5100000000000016,21.73,24.83
18.14,13.2,7.89,20.02,26.1,16.92,8.57,137.333740975,13,-3.5100000000000016,-3.4899999999999984,18.22,25.21
19.09,13.67,6.76,21.86,18.56,18.84,5.65,137.333740975,14,-3.4899999999999984,-0.20000000000000107,14.73,24.8
16.74,9.44,5.45,17.52,16.54,15.95,3.97,137.333740975,15,-0.20000000000000107,-6.52,14.53,22.38
9.2,4.31,2.52,8.87,10.34,8.34,2.19,137.333740975,16,-6.52,-7.359999999999999,8.01,14.27
0.4,0.24,0.29,0.59,1.59,0.73,0.16,137.333740975,17,-7.359999999999999,-0.65,0.65,2.68
0,0,0,0,0,0,0,137.333740975,18,-0.65,0,0,0
0,0,0,0,0,0,0,137.333740975,19,0,0,0,0
0,0,0,0,0,0,0,137.333740975,20,0,0,0,0
0,0,0,0,0,0,0,137.333740975,21,0,0,0,0
0,0,0,0,0,0,0,137.333740975,22,0,0,0,0
0,0,0,0,0,0,0,137.333740975,23,0,0,0,0
0,0,0,0,0,0,0,137.180327024,0,0,0,0,0
0,0,0,0,0,0,0,137.180327024,1,0,0,0,0
0,0,0,0,0,0,0,137.180327024,2,0,0,0,0
0,0,0,0,0,0,0,137.180327024,3,0,0,0,0
0,0,0,0,0,0,0,137.180327024,4,0,0,0,0
0,0,0,0,0,0,0,137.180327024,5,0,0.4,0,0
0.35,0.46,0.24,0.16,0.25,0.66,0.25,137.180327024,6,0.4,7.47,0.4,0.38
10.15,11.87,3.55,2.53,9.05,13.19,4.37,137.180327024,7,7.47,8.11,7.87,12.59
13.01,19.17,5.07,4.83,13.26,16.79,7.99,137.180327024,8,8.11,1.009999999999998,15.98,20.95
19.41,19.5,6.9,5.74,20.3,18.49,11.22,137.180327024,9,1.009999999999998,-0.889999999999997,16.99,23.58
20.03,23.16,8.81,9.9,18.85,24.7,11.96,137.180327024,10,-0.889999999999997,-1.4400000000000013,16.1,24.37
18.75,22.26,8.5,9.82,18.63,23.78,12.96,137.180327024,11,-1.4400000000000013,0.3000000000000007,14.66,24.32
21.73,19.16,11.19,10.04,19.56,24.08,17.25,137.180327024,12,0.3000000000000007,-2.5500000000000007,14.96,24.79
18.22,18.14,13.2,7.89,20.02,26.1,16.92,137.180327024,13,-2.5500000000000007,1.8499999999999996,12.41,24.76
14.73,19.09,13.67,6.76,21.86,18.56,18.84,137.180327024,14,1.8499999999999996,-3.16,14.26,24.13
14.53,16.74,9.44,5.45,17.52,16.54,15.95,137.180327024,15,-3.16,-3.3899999999999997,11.1,22.74
8.01,9.2,4.31,2.52,8.87,10.34,8.34,137.180327024,16,-3.3899999999999997,-7.32,7.71,17.82
0.65,0.4,0.24,0.29,0.59,1.59,0.73,137.180327024,17,-7.32,-0.39,0.39,6.0
0,0,0,0,0,0,0,137.180327024,18,-0.39,0,0,0
0,0,0,0,0,0,0,137.180327024,19,0,0,0,0
0,0,0,0,0,0,0,137.180327024,20,0,0,0,0
0,0,0,0,0,0,0,137.180327024,21,0,0,0,0
0,0,0,0,0,0,0,137.180327024,22,0,0,0,0
0,0,0,0,0,0,0,137.180327024,23,0,0,0,0
0,0,0,0,0,0,0,136.692183478,0,0,0,0,0
0,0,0,0,0,0,0,136.692183478,1,0,0,0,0
0,0,0,0,0,0,0,136.692183478,2,0,0,0,0
0,0,0,0,0,0,0,136.692183478,3,0,0,0,0
0,0,0,0,0,0,0,136.692183478,4,0,0,0,0
0,0,0,0,0,0,0,136.692183478,5,0,0.14,0,0
0.4,0.35,0.46,0.24,0.16,0.25,0.66,136.692183478,6,0.14,3.13,0.14,0.46
7.87,10.15,11.87,3.55,2.53,9.05,13.19,136.692183478,7,3.13,4.02,3.27,12.62
15.98,13.01,19.17,5.07,4.83,13.26,16.79,136.692183478,8,4.02,4.56,7.29,19.93
16.99,19.41,19.5,6.9,5.74,20.3,18.49,136.692183478,9,4.56,0.5400000000000009,11.85,22.47
16.1,20.03,23.16,8.81,9.9,18.85,24.7,136.692183478,10,0.5400000000000009,4.359999999999999,12.39,22.51
14.66,18.75,22.26,8.5,9.82,18.63,23.78,136.692183478,11,4.359999999999999,-2.119999999999999,16.75,21.75
14.96,21.73,19.16,11.19,10.04,19.56,24.08,136.692183478,12,-2.119999999999999,1.3699999999999992,14.63,24.05
12.41,18.22,18.14,13.2,7.89,20.02,26.1,136.692183478,13,1.3699999999999992,-2.4700000000000006,16.0,24.96
14.26,14.73,19.09,13.67,6.76,21.86,18.56,136.692183478,14,-2.4700000000000006,-0.6600000000000001,13.53,24.63
11.1,14.53,16.74,9.44,5.45,17.52,16.54,136.692183478,15,-0.6600000000000001,-0.02999999999999936,12.87,22.98
7.71,8.01,9.2,4.31,2.52,8.87,10.34,136.692183478,16,-0.02999999999999936,-11.55,12.84,17.82
0.39,0.65,0.4,0.24,0.29,0.59,1.59,136.692183478,17,-11.55,-1.29,1.29,6.0
0,0,0,0,0,0,0,136.692183478,18,-1.29,0,0,0
0,0,0,0,0,0,0,136.692183478,19,0,0,0,0
0,0,0,0,0,0,0,136.692183478,20,0,0,0,0
0,0,0,0,0,0,0,136.692183478,21,0,0,0,0
0,0,0,0,0,0,0,136.692183478,22,0,0,0,0
0,0,0,0,0,0,0,136.692183478,23,0,0,0,0
0,0,0,0,0,0,0,137.392117541,0,0,0,0,0
0,0,0,0,0,0,0,137.392117541,1,0,0,0,0
0,0,0,0,0,0,0,137.392117541,2,0,0,0,0
0,0,0,0,0,0,0,137.392117541,3,0,0,0,0
0,0,0,0,0,0,0,137.392117541,4,0,0,0,0
0,0,0,0,0,0,0,137.392117541,5,0,0.6,0,0
0.14,0.4,0.35,0.46,0.24,0.16,0.25,137.392117541,6,0.6,10.56,0.6,0.37
3.27,7.87,10.15,11.87,3.55,2.53,9.05,137.392117541,7,10.56,7.77,11.16,10.1
7.29,15.98,13.01,19.17,5.07,4.83,13.26,137.392117541,8,7.77,-1.120000000000001,18.93,12.52
11.85,16.99,19.41,19.5,6.9,5.74,20.3,137.392117541,9,-1.120000000000001,4.800000000000001,17.81,18.06
12.39,16.1,20.03,23.16,8.81,9.9,18.85,137.392117541,10,4.800000000000001,-2.41,22.61,21.02
16.75,14.66,18.75,22.26,8.5,9.82,18.63,137.392117541,11,-2.41,1.2699999999999996,20.2,22.27
14.63,14.96,21.73,19.16,11.19,10.04,19.56,137.392117541,12,1.2699999999999996,-6.149999999999999,21.47,24.44
16.0,12.41,18.22,18.14,13.2,7.89,20.02,137.392117541,13,-6.149999999999999,0.0,15.32,25.33
13.53,14.26,14.73,19.09,13.67,6.76,21.86,137.392117541,14,0.0,-5.57,15.32,24.82
12.87,11.1,14.53,16.74,9.44,5.45,17.52,137.392117541,15,-5.57,-5.77,9.75,23.13
12.84,7.71,8.01,9.2,4.31,2.52,8.87,137.392117541,16,-5.77,-3.89,3.98,17.95
1.29,0.39,0.65,0.4,0.24,0.29,0.59,137.392117541,17,-3.89,-0.09,0.09,6.64
0,0,0,0,0,0,0,137.392117541,18,-0.09,0,0,0
0,0,0,0,0,0,0,137.392117541,19,0,0,0,0
0,0,0,0,0,0,0,137.392117541,20,0,0,0,0
0,0,0,0,0,0,0,137.392117541,21,0,0,0,0
0,0,0,0,0,0,0,137.392117541,22,0,0,0,0
0,0,0,0,0,0,0,137.392117541,23,0,0,0,0
