actual,curr_pred,exp_ma,hour,slope1,slope2,t1,t2,t3,t4,t5,t6,t7
3.01,2.96,181.778072132,17,-7.17,-2.96,3.12,1.05,4.8,5.33,4.94,5.6,2.96
0,0,181.778072132,18,-2.96,0,0,0,0,0,0,0,0
0,0,181.778072132,19,0,0,0,0,0,0,0,0,0
0,0,181.778072132,20,0,0,0,0,0,0,0,0,0
0,0,181.778072132,21,0,0,0,0,0,0,0,0,0
0,0,181.778072132,22,0,0,0,0,0,0,0,0,0
0,0,181.778072132,23,0,0,0,0,0,0,0,0,0
0,0,182.161354102,0,0,0,0,0,0,0,0,0,0
0,0,182.161354102,1,0,0,0,0,0,0,0,0,0
0,0,182.161354102,2,0,0,0,0,0,0,0,0,0
0,0,182.161354102,3,0,0,0,0,0,0,0,0,0
0,0,182.161354102,4,0,0,0,0,0,0,0,0,0
0,0,182.161354102,5,0,0.13,0,0,0,0,0,0,0
0.12,0.13,182.161354102,6,0.13,8.08,0.08,0.09,0.11,0.08,0.08,0.11,0.04
8.74,8.21,182.161354102,7,8.08,10.61,10.63,7.42,9.29,6.87,7.64,9.35,8.01
17.58,18.82,182.161354102,8,10.61,4.33,18.5,21.43,20.07,8.25,16.45,14.98,18.65
21.94,23.15,182.161354102,9,4.33,-0.8,17.25,20.6,19.12,17.13,18.67,19.09,20.63
19.46,22.35,182.161354102,10,-0.8,-1.44,21.55,21.17,16.83,22.45,22.61,20.91,19.85
21.54,20.91,182.161354102,11,-1.44,-1.11,17.55,23.28,12.31,28.28,18.54,24.96,26.17
20.66,19.8,182.161354102,12,-1.11,1.36,17.73,19.52,19.78,25.31,25.44,22.89,21.67
22.8,21.16,182.161354102,13,1.36,-1.46,15.99,21.84,23.09,23.67,24.7,22.31,26.09
21.06,19.7,182.161354102,14,-1.46,1.36,16.59,20.89,22.72,27.21,24.1,18.36,18.82
19.64,21.06,182.161354102,15,1.36,-7.83,16.06,16.78,16.96,18.87,19.78,20.67,19.12
14.96,13.23,182.161354102,16,-7.83,-8.72,10.13,14.06,10.02,19.59,16.89,15.96,15.07
5.17,4.51,182.161354102,17,-8.72,-4.51,2.96,3.12,1.05,4.8,5.33,4.94,5.6
0,0,182.161354102,18,-4.51,0,0,0,0,0,0,0,0
0,0,182.161354102,19,0,0,0,0,0,0,0,0,0
0,0,182.161354102,20,0,0,0,0,0,0,0,0,0
0,0,182.161354102,21,0,0,0,0,0,0,0,0,0
0,0,182.161354102,22,0,0,0,0,0,0,0,0,0
0,0,182.161354102,23,0,0,0,0,0,0,0,0,0
0,0,182.799320535,0,0,0,0,0,0,0,0,0,0
0,0,182.799320535,1,0,0,0,0,0,0,0,0,0
0,0,182.799320535,2,0,0,0,0,0,0,0,0,0
0,0,182.799320535,3,0,0,0,0,0,0,0,0,0
0,0,182.799320535,4,0,0,0,0,0,0,0,0,0
0,0,182.799320535,5,0,0.13,0,0,0,0,0,0,0
0.13,0.13,182.799320535,6,0.13,7.39,0.13,0.08,0.09,0.11,0.08,0.08,0.11
8.51,7.52,182.799320535,7,7.39,10.07,8.21,10.63,7.42,9.29,6.87,7.64,9.35
16.38,17.59,182.799320535,8,10.07,1.05,18.82,18.5,21.43,20.07,8.25,16.45,14.98
19.79,18.64,182.799320535,9,1.05,3.97,23.15,17.25,20.6,19.12,17.13,18.67,19.09
20.18,22.61,182.799320535,10,3.97,-1.92,22.35,21.55,21.17,16.83,22.45,22.61,20.91
22.18,20.69,182.799320535,11,-1.92,4,20.91,17.55,23.28,12.31,28.28,18.54,24.96
22.79,24.69,182.799320535,12,4,1.5,19.8,17.73,19.52,19.78,25.31,25.44,22.89
24.07,26.19,182.799320535,13,1.5,-4.45,21.16,15.99,21.84,23.09,23.67,24.7,22.31
20.88,21.74,182.799320535,14,-4.45,-0.93,19.7,16.59,20.89,22.72,27.21,24.1,18.36
21.12,20.81,182.799320535,15,-0.93,-6.07,21.06,16.06,16.78,16.96,18.87,19.78,20.67
16.23,14.74,182.799320535,16,-6.07,-9.2,13.23,10.13,14.06,10.02,19.59,16.89,15.96
5.41,5.54,182.799320535,17,-9.2,-5.54,4.51,2.96,3.12,1.05,4.8,5.33,4.94
0,0,182.799320535,18,-5.54,0,0,0,0,0,0,0,0
0,0,182.799320535,19,0,0,0,0,0,0,0,0,0
0,0,182.799320535,20,0,0,0,0,0,0,0,0,0
0,0,182.799320535,21,0,0,0,0,0,0,0,0,0
0,0,182.799320535,22,0,0,0,0,0,0,0,0,0
0,0,182.799320535,23,0,0,0,0,0,0,0,0,0
0,0,182.873261846,0,0,0,0,0,0,0,0,0,0
0,0,182.873261846,1,0,0,0,0,0,0,0,0,0
0,0,182.873261846,2,0,0,0,0,0,0,0,0,0
0,0,182.873261846,3,0,0,0,0,0,0,0,0,0
0,0,182.873261846,4,0,0,0,0,0,0,0,0,0
0,0,182.873261846,5,0,0.15,0,0,0,0,0,0,0
0.16,0.15,182.873261846,6,0.15,9.59,0.13,0.13,0.08,0.09,0.11,0.08,0.08
9.59,9.74,182.873261846,7,9.59,1.13,7.52,8.21,10.63,7.42,9.29,6.87,7.64
11.74,10.87,182.873261846,8,1.13,7.7,17.59,18.82,18.5,21.43,20.07,8.25,16.45
18.57,18.57,182.873261846,9,7.7,0.28,18.64,23.15,17.25,20.6,19.12,17.13,18.67
20.2,18.85,182.873261846,10,0.28,5.88,22.61,22.35,21.55,21.17,16.83,22.45,22.61
22.49,24.73,182.873261846,11,5.88,-4.74,20.69,20.91,17.55,23.28,12.31,28.28,18.54
23.21,19.99,182.873261846,12,-4.74,2.74,24.69,19.8,17.73,19.52,19.78,25.31,25.44
21.61,22.73,182.873261846,13,2.74,-1.3,26.19,21.16,15.99,21.84,23.09,23.67,24.7
20.61,21.43,182.873261846,14,-1.3,-4.63,21.74,19.7,16.59,20.89,22.72,27.21,24.1
19.6,16.8,182.873261846,15,-4.63,-1.21,20.81,21.06,16.06,16.78,16.96,18.87,19.78
15.33,15.59,182.873261846,16,-1.21,-10.07,14.74,13.23,10.13,14.06,10.02,19.59,16.89
5.55,5.52,182.873261846,17,-10.07,-5.52,5.54,4.51,2.96,3.12,1.05,4.8,5.33
0,0,182.873261846,18,-5.52,0,0,0,0,0,0,0,0
0,0,182.873261846,19,0,0,0,0,0,0,0,0,0
0,0,182.873261846,20,0,0,0,0,0,0,0,0,0
0,0,182.873261846,21,0,0,0,0,0,0,0,0,0
0,0,182.873261846,22,0,0,0,0,0,0,0,0,0
0,0,182.873261846,23,0,0,0,0,0,0,0,0,0
0,0,183.346295127,0,0,0,0,0,0,0,0,0,0
0,0,183.346295127,1,0,0,0,0,0,0,0,0,0
0,0,183.346295127,2,0,0,0,0,0,0,0,0,0
0,0,183.346295127,3,0,0,0,0,0,0,0,0,0
0,0,183.346295127,4,0,0,0,0,0,0,0,0,0
0,0,183.346295127,5,0,0.19,0,0,0,0,0,0,0
0.17,0.19,183.346295127,6,0.19,7.18,0.15,0.13,0.13,0.08,0.09,0.11,0.08
8.28,7.37,183.346295127,7,7.18,7.52,9.74,7.52,8.21,10.63,7.42,9.29,6.87
16.08,14.89,183.346295127,8,7.52,2.54,10.87,17.59,18.82,18.5,21.43,20.07,8.25
18.42,17.43,183.346295127,9,2.54,5.08,18.57,18.64,23.15,17.25,20.6,19.12,17.13
21.44,22.51,183.346295127,10,5.08,-1.7,18.85,22.61,22.35,21.55,21.17,16.83,22.45
22.62,20.81,183.346295127,11,-1.7,5.35,24.73,20.69,20.91,17.55,23.28,12.31,28.28
23.46,26.16,183.346295127,12,5.35,-4.83,19.99,24.69,19.8,17.73,19.52,19.78,25.31
22.69,21.33,183.346295127,13,-4.83,4.02,22.73,26.19,21.16,15.99,21.84,23.09,23.67
23.16,25.35,183.346295127,14,4.02,-4.62,21.43,21.74,19.7,16.59,20.89,22.72,27.21
20.11,20.73,183.346295127,15,-4.62,-6.91,16.8,20.81,21.06,16.06,16.78,16.96,18.87
15.95,13.82,183.346295127,16,-6.91,-7.65,15.59,14.74,13.23,10.13,14.06,10.02,19.59
6.04,6.17,183.346295127,17,-7.65,-6.17,5.52,5.54,4.51,2.96,3.12,1.05,4.8
0,0,183.346295127,18,-6.17,0,0,0,0,0,0,0,0
0,0,183.346295127,19,0,0,0,0,0,0,0,0,0
0,0,183.346295127,20,0,0,0,0,0,0,0,0,0
0,0,183.346295127,21,0,0,0,0,0,0,0,0,0
0,0,183.346295127,22,0,0,0,0,0,0,0,0,0
0,0,183.346295127,23,0,0,0,0,0,0,0,0,0
0,0,184.085262354,0,0,0,0,0,0,0,0,0,0
0,0,184.085262354,1,0,0,0,0,0,0,0,0,0
0,0,184.085262354,2,0,0,0,0,0,0,0,0,0
0,0,184.085262354,3,0,0,0,0,0,0,0,0,0
0,0,184.085262354,4,0,0,0,0,0,0,0,0,0
0,0,184.085262354,5,0,0.18,0,0,0,0,0,0,0
0.17,0.18,184.085262354,6,0.18,10.38,0.19,0.15,0.13,0.13,0.08,0.09,0.11
10.45,10.56,184.085262354,7,10.38,6.56,7.37,9.74,7.52,8.21,10.63,7.42,9.29
16.65,17.12,184.085262354,8,6.56,4.7,14.89,10.87,17.59,18.82,18.5,21.43,20.07
19.79,21.82,184.085262354,9,4.7,1.82,17.43,18.57,18.64,23.15,17.25,20.6,19.12
20.71,23.64,184.085262354,10,1.82,-4.85,22.51,18.85,22.61,22.35,21.55,21.17,16.83
21.41,18.79,184.085262354,11,-4.85,4.9,20.81,24.73,20.69,20.91,17.55,23.28,12.31
21.47,23.69,184.085262354,12,4.9,3,26.16,19.99,24.69,19.8,17.73,19.52,19.78
23.38,26.69,184.085262354,13,3,-5.15,21.33,22.73,26.19,21.16,15.99,21.84,23.09
22.46,21.54,184.085262354,14,-5.15,-2.67,25.35,21.43,21.74,19.7,16.59,20.89,22.72
19.5,18.87,184.085262354,15,-2.67,-1.94,20.73,16.8,20.81,21.06,16.06,16.78,16.96
15.97,16.93,184.085262354,16,-1.94,-11.72,13.82,15.59,14.74,13.23,10.13,14.06,10.02
5.63,5.21,184.085262354,17,-11.72,-5.21,6.17,5.52,5.54,4.51,2.96,3.12,1.05
0,0,184.085262354,18,-5.21,0,0,0,0,0,0,0,0
0,0,184.085262354,19,0,0,0,0,0,0,0,0,0
0,0,184.085262354,20,0,0,0,0,0,0,0,0,0
0,0,184.085262354,21,0,0,0,0,0,0,0,0,0
0,0,184.085262354,22,0,0,0,0,0,0,0,0,0
0,0,184.085262354,23,0,0,0,0,0,0,0,0,0
0,0,184.684944347,0,0,0,0,0,0,0,0,0,0
0,0,184.684944347,1,0,0,0,0,0,0,0,0,0
0,0,184.684944347,2,0,0,0,0,0,0,0,0,0
0,0,184.684944347,3,0,0,0,0,0,0,0,0,0
0,0,184.684944347,4,0,0,0,0,0,0,0,0,0
0,0,184.684944347,5,0,0.2,0,0,0,0,0,0,0
0.18,0.2,184.684944347,6,0.2,11.08,0.18,0.19,0.15,0.13,0.13,0.08,0.09
10.08,11.28,184.684944347,7,11.08,4.96,10.56,7.37,9.74,7.52,8.21,10.63,7.42
16.8,16.24,184.684944347,8,4.96,4.57,17.12,14.89,10.87,17.59,18.82,18.5,21.43
18.59,20.81,184.684944347,9,4.57,1.43,21.82,17.43,18.57,18.64,23.15,17.25,20.6
23.4,22.24,184.684944347,10,1.43,-1.53,23.64,22.51,18.85,22.61,22.35,21.55,21.17
22.24,20.71,184.684944347,11,-1.53,4.67,18.79,20.81,24.73,20.69,20.91,17.55,23.28
22.34,25.38,184.684944347,12,4.67,0,23.69,26.16,19.99,24.69,19.8,17.73,19.52
22.2,25.38,184.684944347,13,0,-4.92,26.69,21.33,22.73,26.19,21.16,15.99,21.84
21.86,20.46,184.684944347,14,-4.92,2.53,21.54,25.35,21.43,21.74,19.7,16.59,20.89
20.01,22.99,184.684944347,15,2.53,-9.55,18.87,20.73,16.8,20.81,21.06,16.06,16.78
12.61,13.44,184.684944347,16,-9.55,-10.88,16.93,13.82,15.59,14.74,13.23,10.13,14.06
2.36,2.56,184.684944347,17,-10.88,-2.56,5.21,6.17,5.52,5.54,4.51,2.96,3.12
0,0,184.684944347,18,-2.56,0,0,0,0,0,0,0,0
0,0,184.684944347,19,0,0,0,0,0,0,0,0,0
0,0,184.684944347,20,0,0,0,0,0,0,0,0,0
0,0,184.684944347,21,0,0,0,0,0,0,0,0,0
0,0,184.684944347,22,0,0,0,0,0,0,0,0,0
0,0,184.684944347,23,0,0,0,0,0,0,0,0,0
0,0,185.161326683,0,0,0,0,0,0,0,0,0,0
0,0,185.161326683,1,0,0,0,0,0,0,0,0,0
0,0,185.161326683,2,0,0,0,0,0,0,0,0,0
0,0,185.161326683,3,0,0,0,0,0,0,0,0,0
0,0,185.161326683,4,0,0,0,0,0,0,0,0,0
0,0,185.161326683,5,0,0.19,0,0,0,0,0,0,0
0.17,0.19,185.161326683,6,0.19,11.1,0.2,0.18,0.19,0.15,0.13,0.13,0.08
10.14,11.29,185.161326683,7,11.1,3.33,11.28,10.56,7.37,9.74,7.52,8.21,10.63
15.18,14.62,185.161326683,8,3.33,4.44,16.24,17.12,14.89,10.87,17.59,18.82,18.5
18.59,19.06,185.161326683,9,4.44,-1.51,20.81,21.82,17.43,18.57,18.64,23.15,17.25
19.83,17.55,185.161326683,10,-1.51,1.65,22.24,23.64,22.51,18.85,22.61,22.35,21.55
20.69,19.2,185.161326683,11,1.65,0.75,20.71,18.79,20.81,24.73,20.69,20.91,17.55
21.11,19.95,185.161326683,12,0.75,4.46,25.38,23.69,26.16,19.99,24.69,19.8,17.73
22.36,24.41,185.161326683,13,4.46,1.94,25.38,26.69,21.33,22.73,26.19,21.16,15.99
23.5,26.35,185.161326683,14,1.94,-1.61,20.46,21.54,25.35,21.43,21.74,19.7,16.59
21.63,24.74,185.161326683,15,-1.61,-8.1,22.99,18.87,20.73,16.8,20.81,21.06,16.06
16.11,16.64,185.161326683,16,-8.1,-11.97,13.44,16.93,13.82,15.59,14.74,13.23,10.13
5.18,4.67,185.161326683,17,-11.97,-4.67,2.56,5.21,6.17,5.52,5.54,4.51,2.96
0,0,185.161326683,18,-4.67,0,0,0,0,0,0,0,0
0,0,185.161326683,19,0,0,0,0,0,0,0,0,0
0,0,185.161326683,20,0,0,0,0,0,0,0,0,0
0,0,185.161326683,21,0,0,0,0,0,0,0,0,0
0,0,185.161326683,22,0,0,0,0,0,0,0,0,0
0,0,185.161326683,23,0,0,0,0,0,0,0,0,0
0,0,183.484326964,0,0,0,0,0,0,0,0,0,0
0,0,183.484326964,1,0,0,0,0,0,0,0,0,0
0,0,183.484326964,2,0,0,0,0,0,0,0,0,0
0,0,183.484326964,3,0,0,0,0,0,0,0,0,0
0,0,183.484326964,4,0,0,0,0,0,0,0,0,0
0,0,183.484326964,5,0,0.11,0,0,0,0,0,0,0
0.1,0.11,183.484326964,6,0.11,5.45,0.19,0.2,0.18,0.19,0.15,0.13,0.13
6.2,5.56,183.484326964,7,5.45,4.48,11.29,11.28,10.56,7.37,9.74,7.52,8.21
11.18,10.04,183.484326964,8,4.48,4.85,14.62,16.24,17.12,14.89,10.87,17.59,18.82
13.28,14.89,183.484326964,9,4.85,-0.36,19.06,20.81,21.82,17.43,18.57,18.64,23.15
14.83,14.53,183.484326964,10,-0.36,0.43,17.55,22.24,23.64,22.51,18.85,22.61,22.35
13.17,14.96,183.484326964,11,0.43,0.53,19.2,20.71,18.79,20.81,24.73,20.69,20.91
17.14,15.49,183.484326964,12,0.53,0.52,19.95,25.38,23.69,26.16,19.99,24.69,19.8
18.59,16.01,183.484326964,13,0.52,2.81,24.41,25.38,26.69,21.33,22.73,26.19,21.16
19.37,18.82,183.484326964,14,2.81,-4.36,26.35,20.46,21.54,25.35,21.43,21.74,19.7
15.44,14.46,183.484326964,15,-4.36,-5.35,24.74,22.99,18.87,20.73,16.8,20.81,21.06
8.9,9.11,183.484326964,16,-5.35,-7.16,16.64,13.44,16.93,13.82,15.59,14.74,13.23
2.07,1.95,183.484326964,17,-7.16,-1.95,4.67,2.56,5.21,6.17,5.52,5.54,4.51
0,0,183.484326964,18,-1.95,0,0,0,0,0,0,0,0
0,0,183.484326964,19,0,0,0,0,0,0,0,0,0
0,0,183.484326964,20,0,0,0,0,0,0,0,0,0
0,0,183.484326964,21,0,0,0,0,0,0,0,0,0
0,0,183.484326964,22,0,0,0,0,0,0,0,0,0
0,0,183.484326964,23,0,0,0,0,0,0,0,0,0
0,0,182.33793704,0,0,0,0,0,0,0,0,0,0
0,0,182.33793704,1,0,0,0,0,0,0,0,0,0
0,0,182.33793704,2,0,0,0,0,0,0,0,0,0
0,0,182.33793704,3,0,0,0,0,0,0,0,0,0
0,0,182.33793704,4,0,0,0,0,0,0,0,0,0
0,0,182.33793704,5,0,0.15,0,0,0,0,0,0,0
0.14,0.15,182.33793704,6,0.15,5.04,0.11,0.19,0.2,0.18,0.19,0.15,0.13
4.7,5.19,182.33793704,7,5.04,3.72,5.56,11.29,11.28,10.56,7.37,9.74,7.52
7.85,8.91,182.33793704,8,3.72,3.48,10.04,14.62,16.24,17.12,14.89,10.87,17.59
12.48,12.39,182.33793704,9,3.48,1.45,14.89,19.06,20.81,21.82,17.43,18.57,18.64
15.78,13.84,182.33793704,10,1.45,1.37,14.53,17.55,22.24,23.64,22.51,18.85,22.61
17.25,15.21,182.33793704,11,1.37,7.05,14.96,19.2,20.71,18.79,20.81,24.73,20.69
20.08,22.26,182.33793704,12,7.05,-3.94,15.49,19.95,25.38,23.69,26.16,19.99,24.69
18.94,18.32,182.33793704,13,-3.94,-0.04,16.01,24.41,25.38,26.69,21.33,22.73,26.19
20.82,18.28,182.33793704,14,-0.04,0.36,18.82,26.35,20.46,21.54,25.35,21.43,21.74
16.9,18.64,182.33793704,15,0.36,-5.93,14.46,24.74,22.99,18.87,20.73,16.8,20.81
13.86,12.71,182.33793704,16,-5.93,-8.78,9.11,16.64,13.44,16.93,13.82,15.59,14.74
4.32,3.93,182.33793704,17,-8.78,-3.93,1.95,4.67,2.56,5.21,6.17,5.52,5.54
0,0,182.33793704,18,-3.93,0,0,0,0,0,0,0,0
0,0,182.33793704,19,0,0,0,0,0,0,0,0,0
0,0,182.33793704,20,0,0,0,0,0,0,0,0,0
0,0,182.33793704,21,0,0,0,0,0,0,0,0,0
0,0,182.33793704,22,0,0,0,0,0,0,0,0,0
0,0,182.33793704,23,0,0,0,0,0,0,0,0,0
0,0,182.702488592,0,0,0,0,0,0,0,0,0,0
0,0,182.702488592,1,0,0,0,0,0,0,0,0,0
0,0,182.702488592,2,0,0,0,0,0,0,0,0,0
0,0,182.702488592,3,0,0,0,0,0,0,0,0,0
0,0,182.702488592,4,0,0,0,0,0,0,0,0,0
0,0,182.702488592,5,0,0.3,0,0,0,0,0,0,0
0.35,0.3,182.702488592,6,0.3,9.38,0.15,0.11,0.19,0.2,0.18,0.19,0.15
11.18,9.68,182.702488592,7,9.38,10.72,5.19,5.56,11.29,11.28,10.56,7.37,9.74
19.1,20.4,182.702488592,8,10.72,1.96,8.91,10.04,14.62,16.24,17.12,14.89,10.87
20.77,22.36,182.702488592,9,1.96,-1.29,12.39,14.89,19.06,20.81,21.82,17.43,18.57
22.05,21.07,182.702488592,10,-1.29,-3.33,13.84,14.53,17.55,22.24,23.64,22.51,18.85
19.63,17.74,182.702488592,11,-3.33,5.67,15.21,14.96,19.2,20.71,18.79,20.81,24.73
22.93,23.41,182.702488592,12,5.67,-0.88,22.26,15.49,19.95,25.38,23.69,26.16,19.99
22.99,22.53,182.702488592,13,-0.88,-3.78,18.32,16.01,24.41,25.38,26.69,21.33,22.73
21.36,18.75,182.702488592,14,-3.78,3.43,18.28,18.82,26.35,20.46,21.54,25.35,21.43
20.92,22.18,182.702488592,15,3.43,-9.49,18.64,14.46,24.74,22.99,18.87,20.73,16.8
12.56,12.69,182.702488592,16,-9.49,-10.76,12.71,9.11,16.64,13.44,16.93,13.82,15.59
2.22,1.93,182.702488592,17,-10.76,-1.93,3.93,1.95,4.67,2.56,5.21,6.17,5.52
0,0,182.702488592,18,-1.93,0,0,0,0,0,0,0,0
0,0,182.702488592,19,0,0,0,0,0,0,0,0,0
0,0,182.702488592,20,0,0,0,0,0,0,0,0,0
0,0,182.702488592,21,0,0,0,0,0,0,0,0,0
0,0,182.702488592,22,0,0,0,0,0,0,0,0,0
0,0,182.702488592,23,0,0,0,0,0,0,0,0,0
0,0,183.620079121,0,0,0,0,0,0,0,0,0,0
0,0,183.620079121,1,0,0,0,0,0,0,0,0,0
0,0,183.620079121,2,0,0,0,0,0,0,0,0,0
0,0,183.620079121,3,0,0,0,0,0,0,0,0,0
0,0,183.620079121,4,0,0,0,0,0,0,0,0,0
0,0,183.620079121,5,0,0.37,0,0,0,0,0,0,0
0.35,0.37,183.620079121,6,0.37,10.38,0.3,0.15,0.11,0.19,0.2,0.18,0.19
10.84,10.75,183.620079121,7,10.38,8.15,9.68,5.19,5.56,11.29,11.28,10.56,7.37
19.93,18.9,183.620079121,8,8.15,2.03,20.4,8.91,10.04,14.62,16.24,17.12,14.89
21.78,20.93,183.620079121,9,2.03,0.75,22.36,12.39,14.89,19.06,20.81,21.82,17.43
22.19,21.68,183.620079121,10,0.75,3.39,21.07,13.84,14.53,17.55,22.24,23.64,22.51
22.07,25.07,183.620079121,11,3.39,-4.13,17.74,15.21,14.96,19.2,20.71,18.79,20.81
23.5,20.94,183.620079121,12,-4.13,4.81,23.41,22.26,15.49,19.95,25.38,23.69,26.16
23.72,25.75,183.620079121,13,4.81,-3.88,22.53,18.32,16.01,24.41,25.38,26.69,21.33
21.98,21.87,183.620079121,14,-3.88,-2.14,18.75,18.28,18.82,26.35,20.46,21.54,25.35
19.32,19.73,183.620079121,15,-2.14,-2.65,22.18,18.64,14.46,24.74,22.99,18.87,20.73
15.34,17.08,183.620079121,16,-2.65,-10.51,12.69,12.71,9.11,16.64,13.44,16.93,13.82
5.72,6.57,183.620079121,17,-10.51,-6.57,1.93,3.93,1.95,4.67,2.56,5.21,6.17
0,0,183.620079121,18,-6.57,0,0,0,0,0,0,0,0
0,0,183.620079121,19,0,0,0,0,0,0,0,0,0
0,0,183.620079121,20,0,0,0,0,0,0,0,0,0
0,0,183.620079121,21,0,0,0,0,0,0,0,0,0
0,0,183.620079121,22,0,0,0,0,0,0,0,0,0
0,0,183.620079121,23,0,0,0,0,0,0,0,0,0
0,0,184.253660708,0,0,0,0,0,0,0,0,0,0
0,0,184.253660708,1,0,0,0,0,0,0,0,0,0
0,0,184.253660708,2,0,0,0,0,0,0,0,0,0
0,0,184.253660708,3,0,0,0,0,0,0,0,0,0
0,0,184.253660708,4,0,0,0,0,0,0,0,0,0
0,0,184.253660708,5,0,0.43,0,0,0,0,0,0,0
0.42,0.43,184.253660708,6,0.43,12.81,0.37,0.3,0.15,0.11,0.19,0.2,0.18
11.93,13.24,184.253660708,7,12.81,6.42,10.75,9.68,5.19,5.56,11.29,11.28,10.56
18.56,19.66,184.253660708,8,6.42,-1.83,18.9,20.4,8.91,10.04,14.62,16.24,17.12
19.65,17.83,184.253660708,9,-1.83,-0.05,20.93,22.36,12.39,14.89,19.06,20.81,21.82
19.87,17.78,184.253660708,10,-0.05,4.64,21.68,21.07,13.84,14.53,17.55,22.24,23.64
19.96,22.42,184.253660708,11,4.64,-1.35,25.07,17.74,15.21,14.96,19.2,20.71,18.79
22.89,21.07,184.253660708,12,-1.35,0.76,20.94,23.41,22.26,15.49,19.95,25.38,23.69
21.75,21.83,184.253660708,13,0.76,1.95,25.75,22.53,18.32,16.01,24.41,25.38,26.69
21.57,23.78,184.253660708,14,1.95,-1.69,21.87,18.75,18.28,18.82,26.35,20.46,21.54
20.46,22.09,184.253660708,15,-1.69,-6.14,19.73,22.18,18.64,14.46,24.74,22.99,18.87
15.83,15.95,184.253660708,16,-6.14,-9.81,17.08,12.69,12.71,9.11,16.64,13.44,16.93
5.75,6.14,184.253660708,17,-9.81,-6.14,6.57,1.93,3.93,1.95,4.67,2.56,5.21
0,0,184.253660708,18,-6.14,0,0,0,0,0,0,0,0
0,0,184.253660708,19,0,0,0,0,0,0,0,0,0
0,0,184.253660708,20,0,0,0,0,0,0,0,0,0
0,0,184.253660708,21,0,0,0,0,0,0,0,0,0
0,0,184.253660708,22,0,0,0,0,0,0,0,0,0
0,0,184.253660708,23,0,0,0,0,0,0,0,0,0
0,0,183.901998925,0,0,0,0,0,0,0,0,0,0
0,0,183.901998925,1,0,0,0,0,0,0,0,0,0
0,0,183.901998925,2,0,0,0,0,0,0,0,0,0
0,0,183.901998925,3,0,0,0,0,0,0,0,0,0
0,0,183.901998925,4,0,0,0,0,0,0,0,0,0
0,0,183.901998925,5,0,0.34,0,0,0,0,0,0,0
0.34,0.34,183.901998925,6,0.34,10.45,0.43,0.37,0.3,0.15,0.11,0.19,0.2
9.6,10.79,183.901998925,7,10.45,0.06,13.24,10.75,9.68,5.19,5.56,11.29,11.28
11.2,10.85,183.901998925,8,0.06,2.37,19.66,18.9,20.4,8.91,10.04,14.62,16.24
15.14,13.22,183.901998925,9,2.37,3.97,17.83,20.93,22.36,12.39,14.89,19.06,20.81
18.92,17.19,183.901998925,10,3.97,3.49,17.78,21.68,21.07,13.84,14.53,17.55,22.24
18.13,20.68,183.901998925,11,3.49,0.41,22.42,25.07,17.74,15.21,14.96,19.2,20.71
21.73,21.09,183.901998925,12,0.41,-1,21.07,20.94,23.41,22.26,15.49,19.95,25.38
20.93,20.09,183.901998925,13,-1,-0.16,21.83,25.75,22.53,18.32,16.01,24.41,25.38
23.27,19.93,183.901998925,14,-0.16,-2.62,23.78,21.87,18.75,18.28,18.82,26.35,20.46
19.32,17.31,183.901998925,15,-2.62,-0.93,22.09,19.73,22.18,18.64,14.46,24.74,22.99
16.08,16.38,183.901998925,16,-0.93,-10.32,15.95,17.08,12.69,12.71,9.11,16.64,13.44
6.54,6.06,183.901998925,17,-10.32,-6.06,6.14,6.57,1.93,3.93,1.95,4.67,2.56
0,0,183.901998925,18,-6.06,0,0,0,0,0,0,0,0
0,0,183.901998925,19,0,0,0,0,0,0,0,0,0
0,0,183.901998925,20,0,0,0,0,0,0,0,0,0
0,0,183.901998925,21,0,0,0,0,0,0,0,0,0
0,0,183.901998925,22,0,0,0,0,0,0,0,0,0
0,0,183.901998925,23,0,0,0,0,0,0,0,0,0
0,0,184.07224919,0,0,0,0,0,0,0,0,0,0
0,0,184.07224919,1,0,0,0,0,0,0,0,0,0
0,0,184.07224919,2,0,0,0,0,0,0,0,0,0
0,0,184.07224919,3,0,0,0,0,0,0,0,0,0
0,0,184.07224919,4,0,0,0,0,0,0,0,0,0
0,0,184.07224919,5,0,0.46,0,0,0,0,0,0,0
0.41,0.46,184.07224919,6,0.46,6.17,0.34,0.43,0.37,0.3,0.15,0.11,0.19
7.59,6.63,184.07224919,7,6.17,1.07,10.79,13.24,10.75,9.68,5.19,5.56,11.29
7.47,7.7,184.07224919,8,1.07,9.4,10.85,19.66,18.9,20.4,8.91,10.04,14.62
15.57,17.1,184.07224919,9,9.4,2.32,13.22,17.83,20.93,22.36,12.39,14.89,19.06
19.65,19.42,184.07224919,10,2.32,1.63,17.19,17.78,21.68,21.07,13.84,14.53,17.55
23.04,21.05,184.07224919,11,1.63,5.94,20.68,22.42,25.07,17.74,15.21,14.96,19.2
24.42,26.99,184.07224919,12,5.94,-2.48,21.09,21.07,20.94,23.41,22.26,15.49,19.95
23.32,24.51,184.07224919,13,-2.48,-1.45,20.09,21.83,25.75,22.53,18.32,16.01,24.41
22.22,23.06,184.07224919,14,-1.45,-2.01,19.93,23.78,21.87,18.75,18.28,18.82,26.35
19.58,21.05,184.07224919,15,-2.01,-6.52,17.31,22.09,19.73,22.18,18.64,14.46,24.74
