day,demand_act,demand_d+1,demand_d+2,demand_d-1,demand_d-2,demand_t+1,demand_t+2,demand_t-1,demand_t-2,demand_td0,hour_of_day
648,25.03,20.49,25.52,24.09,21.47,27.94,23.01,27.11,43.46,21.93,15
648,24.35,19.43,28.94,19.44,16.91,23.01,22.5,21.93,27.11,27.94,16
648,26.45,21.6,46.15,30.82,24.84,22.5,29.25,27.94,21.93,23.01,17
648,22.8,17.9,69.17,24.97,22.9,29.25,41.71,23.01,27.94,22.5,18
648,27.59,75.12,93.48,31.35,44.28,41.71,55.85,22.5,23.01,29.25,19
648,43.73,131.49,85.56,54.39,109.78,55.85,144.62,29.25,22.5,41.71,20
648,61.04,164.0,89.52,113.19,147.47,144.62,108.07,41.71,29.25,55.85,21
648,143.21,193.35,74.36,90.97,211.53,108.07,50.04,55.85,41.71,144.62,22
648,111.4,147.94,50.57,107.08,153.07,50.04,60.22,144.62,55.85,108.07,23
648,48.33,23.29,28.95,157.16,78.38,60.22,29.37,108.07,144.62,50.04,24
649,52.82,25.48,22.07,29.0,31.58,29.37,26.22,50.04,108.07,60.22,1
649,26.69,24.59,24.55,22.8,24.99,26.22,19.29,60.22,50.04,29.37,2
649,22.96,18.63,51.72,22.17,27.03,19.29,20.78,29.37,60.22,26.22,3
649,18.8,23.09,13.47,24.4,23.7,20.78,17.96,26.22,29.37,19.29,4
649,22.05,23.85,12.0,28.44,25.3,17.96,60.06,19.29,26.22,20.78,5
649,18.67,24.06,14.01,23.36,46.51,60.06,88.84,20.78,19.29,17.96,6
649,68.26,78.16,13.8,21.28,153.97,88.84,85.07,17.96,20.78,60.06,7
649,87.64,134.89,19.19,68.71,157.52,85.07,81.41,60.06,17.96,88.84,8
649,95.21,139.1,94.19,101.16,83.51,81.41,120.91,88.84,60.06,85.07,9
649,83.66,116.86,106.07,93.86,81.1,120.91,54.2,85.07,88.84,81.41,10
649,110.12,87.75,79.84,99.48,85.57,54.2,35.32,81.41,85.07,120.91,11
649,55.14,74.11,156.84,99.71,94.74,35.32,16.91,120.91,81.41,54.2,12
649,32.97,48.34,162.6,43.46,82.72,16.91,20.49,54.2,120.91,35.32,13
649,17.02,16.37,122.26,27.11,39.71,20.49,19.43,35.32,54.2,16.91,14
649,22.84,25.52,204.72,21.93,24.09,19.43,21.6,16.91,35.32,20.49,15
649,18.09,28.94,77.46,27.94,19.44,21.6,17.9,20.49,16.91,19.43,16
649,21.95,46.15,73.74,23.01,30.82,17.9,75.12,19.43,20.49,21.6,17
649,17.6,69.17,77.44,22.5,24.97,75.12,131.49,21.6,19.43,17.9,18
649,72.69,93.48,89.73,29.25,31.35,131.49,164.0,17.9,21.6,75.12,19
649,148.64,85.56,110.69,41.71,54.39,164.0,193.35,75.12,17.9,131.49,20
649,191.02,89.52,125.0,55.85,113.19,193.35,147.94,131.49,75.12,164.0,21
649,210.23,74.36,105.26,144.62,90.97,147.94,23.29,164.0,131.49,193.35,22
649,168.0,50.57,118.56,108.07,107.08,23.29,25.48,193.35,164.0,147.94,23
649,23.9,28.95,95.79,50.04,157.16,25.48,24.59,147.94,193.35,23.29,24
650,24.56,22.07,64.12,60.22,29.0,24.59,18.63,23.29,147.94,25.48,1
650,23.11,24.55,23.25,29.37,22.8,18.63,23.09,25.48,23.29,24.59,2
650,21.45,51.72,26.76,26.22,22.17,23.09,23.85,24.59,25.48,18.63,3
650,21.93,13.47,43.71,19.29,24.4,23.85,24.06,18.63,24.59,23.09,4
650,22.4,12.0,23.54,20.78,28.44,24.06,78.16,23.09,18.63,23.85,5
650,21.41,14.01,25.51,17.96,23.36,78.16,134.89,23.85,23.09,24.06,6
650,79.01,13.8,18.84,60.06,21.28,134.89,139.1,24.06,23.85,78.16,7
650,124.83,19.19,26.1,88.84,68.71,139.1,116.86,78.16,24.06,134.89,8
650,139.33,94.19,52.93,85.07,101.16,116.86,87.75,134.89,78.16,139.1,9
650,103.6,106.07,49.82,81.41,93.86,87.75,74.11,139.1,134.89,116.86,10
650,85.86,79.84,234.31,120.91,99.48,74.11,48.34,116.86,139.1,87.75,11
650,79.87,156.84,180.36,54.2,99.71,48.34,16.37,87.75,116.86,74.11,12
650,54.76,162.6,78.85,35.32,43.46,16.37,25.52,74.11,87.75,48.34,13
650,18.32,122.26,57.58,16.91,27.11,25.52,28.94,48.34,74.11,16.37,14
650,24.03,204.72,76.7,20.49,21.93,28.94,46.15,16.37,48.34,25.52,15
650,32.15,77.46,37.9,19.43,27.94,46.15,69.17,25.52,16.37,28.94,16
650,48.77,73.74,31.2,21.6,23.01,69.17,93.48,28.94,25.52,46.15,17
650,74.95,77.44,30.53,17.9,22.5,93.48,85.56,46.15,28.94,69.17,18
650,94.42,89.73,35.53,75.12,29.25,85.56,89.52,69.17,46.15,93.48,19
650,90.47,110.69,108.17,131.49,41.71,89.52,74.36,93.48,69.17,85.56,20
650,88.12,125.0,125.39,164.0,55.85,74.36,50.57,85.56,93.48,89.52,21
650,76.95,105.26,104.14,193.35,144.62,50.57,28.95,89.52,85.56,74.36,22
650,46.59,118.56,78.48,147.94,108.07,28.95,22.07,74.36,89.52,50.57,23
650,25.31,95.79,31.27,23.29,50.04,22.07,24.55,50.57,74.36,28.95,24
651,19.48,64.12,20.67,25.48,60.22,24.55,51.72,28.95,50.57,22.07,1
651,23.99,23.25,19.24,24.59,29.37,51.72,13.47,22.07,28.95,24.55,2
651,53.63,26.76,31.81,18.63,26.22,13.47,12.0,24.55,22.07,51.72,3
651,13.16,43.71,33.09,23.09,19.29,12.0,14.01,51.72,24.55,13.47,4
651,13.64,23.54,17.51,23.85,20.78,14.01,13.8,13.47,51.72,12.0,5
651,15.07,25.51,19.68,24.06,17.96,13.8,19.19,12.0,13.47,14.01,6
651,14.29,18.84,49.5,78.16,60.06,19.19,94.19,14.01,12.0,13.8,7
651,20.96,26.1,125.67,134.89,88.84,94.19,106.07,13.8,14.01,19.19,8
651,108.49,52.93,83.95,139.1,85.07,106.07,79.84,19.19,13.8,94.19,9
651,120.19,49.82,79.74,116.86,81.41,79.84,156.84,94.19,19.19,106.07,10
651,88.96,234.31,92.77,87.75,120.91,156.84,162.6,106.07,94.19,79.84,11
651,154.26,180.36,81.46,74.11,54.2,162.6,122.26,79.84,106.07,156.84,12
651,141.55,78.85,23.29,48.34,35.32,122.26,204.72,156.84,79.84,162.6,13
651,116.46,57.58,17.25,16.37,16.91,204.72,77.46,162.6,156.84,122.26,14
651,226.66,76.7,16.64,25.52,20.49,77.46,73.74,122.26,162.6,204.72,15
651,68.24,37.9,23.92,28.94,19.43,73.74,77.44,204.72,122.26,77.46,16
651,68.4,31.2,19.52,46.15,21.6,77.44,89.73,77.46,204.72,73.74,17
651,88.37,30.53,24.91,69.17,17.9,89.73,110.69,73.74,77.46,77.44,18
651,98.0,35.53,24.72,93.48,75.12,110.69,125.0,77.44,73.74,89.73,19
651,102.79,108.17,37.0,85.56,131.49,125.0,105.26,89.73,77.44,110.69,20
651,115.0,125.39,151.67,89.52,164.0,105.26,118.56,110.69,89.73,125.0,21
651,109.23,104.14,134.6,74.36,193.35,118.56,95.79,125.0,110.69,105.26,22
651,121.96,78.48,65.51,50.57,147.94,95.79,64.12,105.26,125.0,118.56,23
651,104.63,31.27,22.64,28.95,23.29,64.12,23.25,118.56,105.26,95.79,24
652,73.31,20.67,36.27,22.07,25.48,23.25,26.76,95.79,118.56,64.12,1
652,22.43,19.24,53.46,24.55,24.59,26.76,43.71,64.12,95.79,23.25,2
652,26.15,31.81,24.32,51.72,18.63,43.71,23.54,23.25,64.12,26.76,3
652,47.8,33.09,19.43,13.47,23.09,23.54,25.51,26.76,23.25,43.71,4
652,21.07,17.51,23.15,12.0,23.85,25.51,18.84,43.71,26.76,23.54,5
652,23.46,19.68,18.92,14.01,24.06,18.84,26.1,23.54,43.71,25.51,6
652,19.7,49.5,45.42,13.8,78.16,26.1,52.93,25.51,23.54,18.84,7
652,23.24,125.67,106.01,19.19,134.89,52.93,49.82,18.84,25.51,26.1,8
652,52.48,83.95,91.09,94.19,139.1,49.82,234.31,26.1,18.84,52.93,9
652,43.46,79.74,86.58,106.07,116.86,234.31,180.36,52.93,26.1,49.82,10
652,225.77,92.77,85.95,79.84,87.75,180.36,78.85,49.82,52.93,234.31,11
652,172.2,81.46,73.32,156.84,74.11,78.85,57.58,234.31,49.82,180.36,12
652,92.67,23.29,68.51,162.6,48.34,57.58,76.7,180.36,234.31,78.85,13
652,64.22,17.25,18.99,122.26,16.37,76.7,37.9,78.85,180.36,57.58,14
652,86.82,16.64,19.24,204.72,25.52,37.9,31.2,57.58,78.85,76.7,15
652,35.21,23.92,18.21,77.46,28.94,31.2,30.53,76.7,57.58,37.9,16
652,29.82,19.52,23.26,73.74,46.15,30.53,35.53,37.9,76.7,31.2,17
652,34.79,24.91,22.8,77.44,69.17,35.53,108.17,31.2,37.9,30.53,18
652,34.72,24.72,108.56,89.73,93.48,108.17,125.39,30.53,31.2,35.53,19
652,105.8,37.0,176.94,110.69,85.56,125.39,104.14,35.53,30.53,108.17,20
652,111.31,151.67,124.56,125.0,89.52,104.14,78.48,108.17,35.53,125.39,21
652,93.92,134.6,90.29,105.26,74.36,78.48,31.27,125.39,108.17,104.14,22
652,73.25,65.51,133.87,118.56,50.57,31.27,20.67,104.14,125.39,78.48,23
652,30.15,22.64,111.32,95.79,28.95,20.67,19.24,78.48,104.14,31.27,24
653,21.0,36.27,32.73,64.12,22.07,19.24,31.81,31.27,78.48,20.67,1
653,20.68,53.46,60.37,23.25,24.55,31.81,33.09,20.67,31.27,19.24,2
653,35.12,24.32,21.3,26.76,51.72,33.09,17.51,19.24,20.67,31.81,3
653,36.86,19.43,28.16,43.71,13.47,17.51,19.68,31.81,19.24,33.09,4
653,18.66,23.15,21.3,23.54,12.0,19.68,49.5,33.09,31.81,17.51,5
653,19.7,18.92,22.11,25.51,14.01,49.5,125.67,17.51,33.09,19.68,6
653,57.86,45.42,43.12,18.84,13.8,125.67,83.95,19.68,17.51,49.5,7
653,111.66,106.01,131.06,26.1,19.19,83.95,79.74,49.5,19.68,125.67,8
653,87.99,91.09,80.89,52.93,94.19,79.74,92.77,125.67,49.5,83.95,9
653,87.49,86.58,103.64,49.82,106.07,92.77,81.46,83.95,125.67,79.74,10
653,81.75,85.95,87.91,234.31,79.84,81.46,23.29,79.74,83.95,92.77,11
653,72.97,73.32,81.12,180.36,156.84,23.29,17.25,92.77,79.74,81.46,12
653,20.39,68.51,50.25,78.85,162.6,17.25,16.64,81.46,92.77,23.29,13
653,19.63,18.99,21.54,57.58,122.26,16.64,23.92,23.29,81.46,17.25,14
653,18.37,19.24,24.41,76.7,204.72,23.92,19.52,17.25,23.29,16.64,15
653,21.06,18.21,35.29,37.9,77.46,19.52,24.91,16.64,17.25,23.92,16
653,22.4,23.26,32.47,31.2,73.74,24.91,24.72,23.92,16.64,19.52,17
653,25.03,22.8,52.85,30.53,77.44,24.72,37.0,19.52,23.92,24.91,18
653,26.27,108.56,49.26,35.53,89.73,37.0,151.67,24.91,19.52,24.72,19
653,34.36,176.94,35.58,108.17,110.69,151.67,134.6,24.72,24.91,37.0,20
653,149.2,124.56,49.05,125.39,125.0,134.6,65.51,37.0,24.72,151.67,21
653,126.46,90.29,120.05,104.14,105.26,65.51,22.64,151.67,37.0,134.6,22
653,69.51,133.87,60.24,78.48,118.56,22.64,36.27,134.6,151.67,65.51,23
653,25.49,111.32,30.1,31.27,95.79,36.27,53.46,65.51,134.6,22.64,24
654,35.69,32.73,26.71,20.67,64.12,53.46,24.32,22.64,65.51,36.27,1
654,47.6,60.37,20.16,19.24,23.25,24.32,19.43,36.27,22.64,53.46,2
654,21.66,21.3,32.82,31.81,26.76,19.43,23.15,53.46,36.27,24.32,3
654,18.14,28.16,17.69,33.09,43.71,23.15,18.92,24.32,53.46,19.43,4
654,23.9,21.3,24.13,17.51,23.54,18.92,45.42,19.43,24.32,23.15,5
654,17.97,22.11,27.8,19.68,25.51,45.42,106.01,23.15,19.43,18.92,6
654,49.12,43.12,59.02,49.5,18.84,106.01,91.09,18.92,23.15,45.42,7
654,105.74,131.06,26.54,125.67,26.1,91.09,86.58,45.42,18.92,106.01,8
654,94.74,80.89,23.84,83.95,52.93,86.58,85.95,106.01,45.42,91.09,9
654,91.1,103.64,88.54,79.74,49.82,85.95,73.32,91.09,106.01,86.58,10
654,84.91,87.91,66.57,92.77,234.31,73.32,68.51,86.58,91.09,85.95,11
654,83.58,81.12,107.73,81.46,180.36,68.51,18.99,85.95,86.58,73.32,12
654,75.88,50.25,158.66,23.29,78.85,18.99,19.24,73.32,85.95,68.51,13
654,21.23,21.54,85.68,17.25,57.58,19.24,18.21,68.51,73.32,18.99,14
654,21.23,24.41,79.31,16.64,76.7,18.21,23.26,18.99,68.51,19.24,15
654,20.29,35.29,100.02,23.92,37.9,23.26,22.8,19.24,18.99,18.21,16
654,20.96,32.47,107.22,19.52,31.2,22.8,108.56,18.21,19.24,23.26,17
654,25.57,52.85,89.34,24.91,30.53,108.56,176.94,23.26,18.21,22.8,18
654,123.71,49.26,98.27,24.72,35.53,176.94,124.56,22.8,23.26,108.56,19
654,160.21,35.58,78.06,37.0,108.17,124.56,90.29,108.56,22.8,176.94,20
654,129.76,49.05,79.5,151.67,125.39,90.29,133.87,176.94,108.56,124.56,21
654,104.59,120.05,66.23,134.6,104.14,133.87,111.32,124.56,176.94,90.29,22
654,137.38,60.24,62.51,65.51,78.48,111.32,32.73,90.29,124.56,133.87,23
654,102.38,30.1,31.03,22.64,31.27,32.73,60.37,133.87,90.29,111.32,24
655,37.58,26.71,24.26,36.27,20.67,60.37,21.3,111.32,133.87,32.73,1
655,60.59,20.16,19.97,53.46,19.24,21.3,28.16,32.73,111.32,60.37,2
655,23.2,32.82,18.89,24.32,31.81,28.16,21.3,60.37,32.73,21.3,3
655,25.68,17.69,23.94,19.43,33.09,21.3,22.11,21.3,60.37,28.16,4
655,20.05,24.13,17.85,23.15,17.51,22.11,43.12,28.16,21.3,21.3,5
655,22.85,27.8,21.65,18.92,19.68,43.12,131.06,21.3,28.16,22.11,6
655,49.03,59.02,80.95,45.42,49.5,131.06,80.89,22.11,21.3,43.12,7
655,121.67,26.54,92.61,106.01,125.67,80.89,103.64,43.12,22.11,131.06,8
655,88.31,23.84,100.33,91.09,83.95,103.64,87.91,131.06,43.12,80.89,9
655,115.6,88.54,113.23,86.58,79.74,87.91,81.12,80.89,131.06,103.64,10
655,92.17,66.57,92.05,85.95,92.77,81.12,50.25,103.64,80.89,87.91,11
655,86.42,107.73,97.94,73.32,81.46,50.25,21.54,87.91,103.64,81.12,12
655,58.47,158.66,99.01,68.51,23.29,21.54,24.41,81.12,87.91,50.25,13
655,21.72,85.68,122.28,18.99,17.25,24.41,35.29,50.25,81.12,21.54,14
655,27.39,79.31,54.14,19.24,16.64,35.29,32.47,21.54,50.25,24.41,15
655,36.53,100.02,53.22,18.21,23.92,32.47,52.85,24.41,21.54,35.29,16
655,29.28,107.22,26.96,23.26,19.52,52.85,49.26,35.29,24.41,32.47,17
655,47.99,89.34,26.58,22.8,24.91,49.26,35.58,32.47,35.29,52.85,18
655,50.33,98.27,102.24,108.56,24.72,35.58,49.05,52.85,32.47,49.26,19
655,32.38,78.06,122.92,176.94,37.0,49.05,120.05,49.26,52.85,35.58,20
655,42.75,79.5,92.42,124.56,151.67,120.05,60.24,35.58,49.26,49.05,21
655,132.38,66.23,62.21,90.29,134.6,60.24,30.1,49.05,35.58,120.05,22
655,56.79,62.51,35.85,133.87,65.51,30.1,26.71,120.05,49.05,60.24,23
655,28.02,31.03,50.66,111.32,22.64,26.71,20.16,60.24,120.05,30.1,24
656,23.98,24.26,90.46,32.73,36.27,20.16,32.82,30.1,60.24,26.71,1
656,22.31,19.97,21.09,60.37,53.46,32.82,17.69,26.71,30.1,20.16,2
656,33.0,18.89,23.81,21.3,24.32,17.69,24.13,20.16,26.71,32.82,3
656,18.39,23.94,24.29,28.16,19.43,24.13,27.8,32.82,20.16,17.69,4
656,23.3,17.85,19.38,21.3,23.15,27.8,59.02,17.69,32.82,24.13,5
656,28.28,21.65,16.3,22.11,18.92,59.02,26.54,24.13,17.69,27.8,6
656,56.78,80.95,19.26,43.12,45.42,26.54,23.84,27.8,24.13,59.02,7
656,25.01,92.61,27.24,131.06,106.01,23.84,88.54,59.02,27.8,26.54,8
656,24.71,100.33,28.87,80.89,91.09,88.54,66.57,26.54,59.02,23.84,9
656,82.68,113.23,108.18,103.64,86.58,66.57,107.73,23.84,26.54,88.54,10
656,75.22,92.05,55.62,87.91,85.95,107.73,158.66,88.54,23.84,66.57,11
656,110.96,97.94,55.47,81.12,73.32,158.66,85.68,66.57,88.54,107.73,12
656,171.59,99.01,72.42,50.25,68.51,85.68,79.31,107.73,66.57,158.66,13
656,93.35,122.28,21.33,21.54,18.99,79.31,100.02,158.66,107.73,85.68,14
656,92.21,54.14,31.78,24.41,19.24,100.02,107.22,85.68,158.66,79.31,15
656,103.53,53.22,26.12,35.29,18.21,107.22,89.34,79.31,85.68,100.02,16
656,97.5,26.96,71.05,32.47,23.26,89.34,98.27,100.02,79.31,107.22,17
656,98.22,26.58,84.8,52.85,22.8,98.27,78.06,107.22,100.02,89.34,18
656,87.51,102.24,136.37,49.26,108.56,78.06,79.5,89.34,107.22,98.27,19
656,87.83,122.92,157.35,35.58,176.94,79.5,66.23,98.27,89.34,78.06,20
656,70.81,92.42,104.04,49.05,124.56,66.23,62.51,78.06,98.27,79.5,21
656,60.39,62.21,51.13,120.05,90.29,62.51,31.03,79.5,78.06,66.23,22
656,59.71,35.85,36.49,60.24,133.87,31.03,24.26,66.23,79.5,62.51,23
656,27.88,50.66,29.95,30.1,111.32,24.26,19.97,62.51,66.23,31.03,24
657,22.87,90.46,26.13,26.71,32.73,19.97,18.89,31.03,62.51,24.26,1
657,21.99,21.09,18.81,20.16,60.37,18.89,23.94,24.26,31.03,19.97,2
657,18.56,23.81,21.43,32.82,21.3,23.94,17.85,19.97,24.26,18.89,3
657,22.02,24.29,65.55,17.69,28.16,17.85,21.65,18.89,19.97,23.94,4
657,18.69,19.38,24.91,24.13,21.3,21.65,80.95,23.94,18.89,17.85,5
657,21.96,16.3,17.76,27.8,22.11,80.95,92.61,17.85,23.94,21.65,6
657,79.06,19.26,22.64,59.02,43.12,92.61,100.33,21.65,17.85,80.95,7
657,99.04,27.24,106.97,26.54,131.06,100.33,113.23,80.95,21.65,92.61,8
657,95.18,28.87,92.93,23.84,80.89,113.23,92.05,92.61,80.95,100.33,9
657,102.77,108.18,84.27,88.54,103.64,92.05,97.94,100.33,92.61,113.23,10
657,89.95,55.62,85.54,66.57,87.91,97.94,99.01,113.23,100.33,92.05,11
657,98.31,55.47,44.85,107.73,81.12,99.01,122.28,92.05,113.23,97.94,12
657,98.71,72.42,57.57,158.66,50.25,122.28,54.14,97.94,92.05,99.01,13
657,123.24,21.33,59.02,85.68,21.54,54.14,53.22,99.01,97.94,122.28,14
657,53.95,31.78,25.13,79.31,24.41,53.22,26.96,122.28,99.01,54.14,15
657,52.56,26.12,29.51,100.02,35.29,26.96,26.58,54.14,122.28,53.22,16
657,27.43,71.05,64.24,107.22,32.47,26.58,102.24,53.22,54.14,26.96,17
657,29.39,84.8,120.47,89.34,52.85,102.24,122.92,26.96,53.22,26.58,18
657,97.01,136.37,91.91,98.27,49.26,122.92,92.42,26.58,26.96,102.24,19
657,119.59,157.35,73.17,78.06,35.58,92.42,62.21,102.24,26.58,122.92,20
657,96.15,104.04,46.48,79.5,49.05,62.21,35.85,122.92,102.24,92.42,21
657,61.78,51.13,132.42,66.23,120.05,35.85,50.66,92.42,122.92,62.21,22
657,31.53,36.49,37.32,62.51,60.24,50.66,90.46,62.21,92.42,35.85,23
657,48.87,29.95,26.88,31.03,30.1,90.46,21.09,35.85,62.21,50.66,24
658,78.72,26.13,17.95,24.26,26.71,21.09,23.81,50.66,35.85,90.46,1
658,24.13,18.81,25.11,19.97,20.16,23.81,24.29,90.46,50.66,21.09,2
658,20.83,21.43,21.63,18.89,32.82,24.29,19.38,21.09,90.46,23.81,3
658,21.71,65.55,24.87,23.94,17.69,19.38,16.3,23.81,21.09,24.29,4
658,22.13,24.91,21.44,17.85,24.13,16.3,19.26,24.29,23.81,19.38,5
658,19.08,17.76,18.04,21.65,27.8,19.26,27.24,19.38,24.29,16.3,6
658,21.92,22.64,40.85,80.95,59.02,27.24,28.87,16.3,19.38,19.26,7
658,27.16,106.97,113.27,92.61,26.54,28.87,108.18,19.26,16.3,27.24,8
658,30.67,92.93,99.81,100.33,23.84,108.18,55.62,27.24,19.26,28.87,9
658,95.31,84.27,90.44,113.23,88.54,55.62,55.47,28.87,27.24,108.18,10
658,53.17,85.54,90.1,92.05,66.57,55.47,72.42,108.18,28.87,55.62,11
658,56.37,44.85,82.25,97.94,107.73,72.42,21.33,55.62,108.18,55.47,12
658,79.11,57.57,72.06,99.01,158.66,21.33,31.78,55.47,55.62,72.42,13
658,21.57,59.02,74.42,122.28,85.68,31.78,26.12,72.42,55.47,21.33,14
658,32.47,25.13,51.74,54.14,79.31,26.12,71.05,21.33,72.42,31.78,15
658,23.25,29.51,21.43,53.22,100.02,71.05,84.8,31.78,21.33,26.12,16
658,67.46,64.24,17.64,26.96,107.22,84.8,136.37,26.12,31.78,71.05,17
658,95.26,120.47,20.65,26.58,89.34,136.37,157.35,71.05,26.12,84.8,18
658,153.48,91.91,23.19,102.24,98.27,157.35,104.04,84.8,71.05,136.37,19
658,139.37,73.17,29.27,122.92,78.06,104.04,51.13,136.37,84.8,157.35,20
658,95.18,46.48,35.11,92.42,79.5,51.13,36.49,157.35,136.37,104.04,21
658,49.48,132.42,100.43,62.21,66.23,36.49,29.95,104.04,157.35,51.13,22
658,33.56,37.32,130.54,35.85,62.51,29.95,26.13,51.13,104.04,36.49,23
658,26.41,26.88,116.5,50.66,31.03,26.13,18.81,36.49,51.13,29.95,24
659,23.16,17.95,67.18,90.46,24.26,18.81,21.43,29.95,36.49,26.13,1
659,19.25,25.11,25.63,21.09,19.97,21.43,65.55,26.13,29.95,18.81,2
659,22.56,21.63,20.09,23.81,18.89,65.55,24.91,18.81,26.13,21.43,3
659,57.86,24.87,17.35,24.29,23.94,24.91,17.76,21.43,18.81,65.55,4
659,22.24,21.44,22.46,19.38,17.85,17.76,22.64,65.55,21.43,24.91,5
659,19.31,18.04,17.06,16.3,21.65,22.64,106.97,24.91,65.55,17.76,6
659,23.33,40.85,58.32,19.26,80.95,106.97,92.93,17.76,24.91,22.64,7
659,108.38,113.27,86.48,27.24,92.61,92.93,84.27,22.64,17.76,106.97,8
659,87.56,99.81,75.57,28.87,100.33,84.27,85.54,106.97,22.64,92.93,9
659,89.3,90.44,85.72,108.18,113.23,85.54,44.85,92.93,106.97,84.27,10
659,83.66,90.1,97.88,55.62,92.05,44.85,57.57,84.27,92.93,85.54,11
659,43.84,82.25,94.85,55.47,97.94,57.57,59.02,85.54,84.27,44.85,12
659,51.14,72.06,99.88,72.42,99.01,59.02,25.13,44.85,85.54,57.57,13
659,53.21,74.42,85.89,21.33,122.28,25.13,29.51,57.57,44.85,59.02,14
659,26.18,51.74,57.75,31.78,54.14,29.51,64.24,59.02,57.57,25.13,15
659,33.74,21.43,27.71,26.12,53.22,64.24,120.47,25.13,59.02,29.51,16
659,68.91,17.64,99.17,71.05,26.96,120.47,91.91,29.51,25.13,64.24,17
659,109.98,20.65,41.3,84.8,26.58,91.91,73.17,64.24,29.51,120.47,18
659,94.15,23.19,27.21,136.37,102.24,73.17,46.48,120.47,64.24,91.91,19
659,64.47,29.27,43.33,157.35,122.92,46.48,132.42,91.91,120.47,73.17,20
659,45.31,35.11,65.69,104.04,92.42,132.42,37.32,73.17,91.91,46.48,21
659,141.42,100.43,191.29,51.13,62.21,37.32,26.88,46.48,73.17,132.42,22
659,39.85,130.54,111.39,36.49,35.85,26.88,17.95,132.42,46.48,37.32,23
659,25.28,116.5,30.65,29.95,50.66,17.95,25.11,37.32,132.42,26.88,24
660,19.87,67.18,19.8,26.13,90.46,25.11,21.63,26.88,37.32,17.95,1
660,23.35,25.63,21.58,18.81,21.09,21.63,24.87,17.95,26.88,25.11,2
660,23.53,20.09,24.12,21.43,23.81,24.87,21.44,25.11,17.95,21.63,3
660,22.23,17.35,17.23,65.55,24.29,21.44,18.04,21.63,25.11,24.87,4
660,22.05,22.46,21.19,24.91,19.38,18.04,40.85,24.87,21.63,21.44,5
660,20.07,17.06,19.69,17.76,16.3,40.85,113.27,21.44,24.87,18.04,6
660,45.89,58.32,74.0,22.64,19.26,113.27,99.81,18.04,21.44,40.85,7
660,118.13,86.48,113.28,106.97,27.24,99.81,90.44,40.85,18.04,113.27,8
660,97.69,75.57,91.4,92.93,28.87,90.44,90.1,113.27,40.85,99.81,9
660,80.27,85.72,88.3,84.27,108.18,90.1,82.25,99.81,113.27,90.44,10
660,80.14,97.88,90.45,85.54,55.62,82.25,72.06,90.44,99.81,90.1,11
660,81.67,94.85,82.59,44.85,55.47,72.06,74.42,90.1,90.44,82.25,12
660,79.15,99.88,55.45,57.57,72.42,74.42,51.74,82.25,90.1,72.06,13
660,79.99,85.89,20.27,59.02,21.33,51.74,21.43,72.06,82.25,74.42,14
660,57.37,57.75,26.5,25.13,31.78,21.43,17.64,74.42,72.06,51.74,15
660,19.39,27.71,18.61,29.51,26.12,17.64,20.65,51.74,74.42,21.43,16
660,20.67,99.17,30.09,64.24,71.05,20.65,23.19,21.43,51.74,17.64,17
660,21.56,41.3,69.77,120.47,84.8,23.19,29.27,17.64,21.43,20.65,18
660,24.05,27.21,35.1,91.91,136.37,29.27,35.11,20.65,17.64,23.19,19
660,30.62,43.33,21.9,73.17,157.35,35.11,100.43,23.19,20.65,29.27,20
660,34.11,65.69,34.32,46.48,104.04,100.43,130.54,29.27,23.19,35.11,21
660,99.12,191.29,132.31,132.42,51.13,130.54,116.5,35.11,29.27,100.43,22
660,115.22,111.39,121.96,37.32,36.49,116.5,67.18,100.43,35.11,130.54,23
660,122.76,30.65,36.4,26.88,29.95,67.18,25.63,130.54,100.43,116.5,24
661,59.54,19.8,20.3,17.95,26.13,25.63,20.09,116.5,130.54,67.18,1
661,26.03,21.58,23.15,25.11,18.81,20.09,17.35,67.18,116.5,25.63,2
661,21.06,24.12,33.69,21.63,21.43,17.35,22.46,25.63,67.18,20.09,3
661,20.33,17.23,27.59,24.87,65.55,22.46,17.06,20.09,25.63,17.35,4
661,20.87,21.19,25.08,21.44,24.91,17.06,58.32,17.35,20.09,22.46,5
661,18.93,19.69,61.36,18.04,17.76,58.32,86.48,22.46,17.35,17.06,6
661,55.25,74.0,25.41,40.85,22.64,86.48,75.57,17.06,22.46,58.32,7
661,94.48,113.28,36.45,113.27,106.97,75.57,85.72,58.32,17.06,86.48,8
661,84.28,91.4,112.92,99.81,92.93,85.72,97.88,86.48,58.32,75.57,9
661,74.82,88.3,115.65,90.44,84.27,97.88,94.85,75.57,86.48,85.72,10
661,106.89,90.45,57.69,90.1,85.54,94.85,99.88,85.72,75.57,97.88,11
661,89.51,82.59,28.07,82.25,44.85,99.88,85.89,97.88,85.72,94.85,12
661,92.41,55.45,72.57,72.06,57.57,85.89,57.75,94.85,97.88,99.88,13
661,92.58,20.27,114.76,74.42,59.02,57.75,27.71,99.88,94.85,85.89,14
661,65.09,26.5,74.67,51.74,25.13,27.71,99.17,85.89,99.88,57.75,15
661,31.06,18.61,56.23,21.43,29.51,99.17,41.3,57.75,85.89,27.71,16
661,97.43,30.09,106.65,17.64,64.24,41.3,27.21,27.71,57.75,99.17,17
661,36.22,69.77,100.98,20.65,120.47,27.21,43.33,99.17,27.71,41.3,18
